preset,family,pattern_kind,side,base_idx,tip_idx,conf_idx,flag_end_idx,exit_idx,support_pivot_idx,resist_pivot_idx,flag_extreme_idx,base_time,tip_time,entry_time,exit_time,base_price,tip_price,entry_price,exit_price,support_tip_price,support_conf_price,resist_tip_price,resist_conf_price,flag_extreme_price,structure_stop_price,target_price,target_hit,flag_width,pole_width,hold_bars,holding_bars,flag_height_log,flag_height_ratio,pole_height_log,support_intercept_log,support_slope,resist_intercept_log,resist_slope,flag_quality_score,gross_log_return,gross_return_pct,gross_r,structure_r,net_pnl,net_return_pct,fees,exit_reason
baseline,bull_pennant,pennant,long,345208,345241,345251,345250,345261,345244,345241,345244,2025-04-13T15:20:00,2025-04-13T18:05:00,2025-04-13T18:55:00,2025-04-13T19:45:00,1580.88,1642.13,1629.09,1589.95,1625.835897,1626.716408,1642.13,1628.818901,1626.1,1626.716408,1692.20786,false,10,33,10,10,0.00981,0.258064,0.038013,7.393777,0.000054,7.403749,-0.000814,3.645003,-0.024319,-2.402568,-0.639763,-16.489774,-244.208779,-2.442088,3.951949,固定持有期
baseline,bear_flag,flag,short,345241,345283,345293,345292,345303,345283,345286,345288,2025-04-13T18:05:00,2025-04-13T21:35:00,2025-04-13T22:25:00,2025-04-13T23:15:00,1642.13,1576.05,1591.73,1594.38,1576.05,1592.268112,1590.12723,1598.953556,1594.55,1598.953556,1527.678117,false,10,42,10,10,0.01167,0.284128,0.041072,7.362677,0.001024,7.371569,0.000554,3.791722,-0.001663,-0.166486,-0.040501,-0.366855,-20.651882,-0.206519,4.00333,固定持有期
baseline,bull_flag,flag,long,345300,345342,345352,345351,345362,345343,345342,345350,2025-04-13T23:00:00,2025-04-14T02:30:00,2025-04-14T03:20:00,2025-04-14T04:10:00,1583.73,1650.3,1630.04,1629.36,1643.463122,1625.124645,1650.3,1629.651699,1628.76,1625.124645,1698.55658,false,10,42,10,10,0.013138,0.319085,0.041174,7.404561,-0.001122,7.408712,-0.001259,3.560375,-0.000417,-0.041717,-0.010134,-0.138342,-8.170842,-0.081708,3.999166,固定持有期
baseline,bull_flag,flag,long,345398,345422,345432,345431,345442,345427,345422,345427,2025-04-14T07:10:00,2025-04-14T09:10:00,2025-04-14T10:00:00,2025-04-14T10:50:00,1614.9,1642.69,1641.5,1678.99,1633.70551,1628.418774,1642.69,1640.306514,1631.06,1628.418774,1669.747746,true,10,24,10,10,0.007105,0.416422,0.017062,7.398606,-0.000324,7.40409,-0.000145,2.400847,0.022582,2.283887,1.323516,2.865939,224.342991,2.24343,4.045678,固定持有期
baseline,bull_flag,flag,long,345505,345528,345538,345537,345548,345531,345528,345535,2025-04-14T16:05:00,2025-04-14T18:00:00,2025-04-14T18:50:00,2025-04-14T19:40:00,1621.64,1649.09,1638.63,1638.28,1640.777699,1637.520968,1649.09,1639.550315,1638.86,1637.520968,1666.367595,false,10,23,10,10,0.006223,0.370718,0.016786,7.402926,-0.000199,7.407979,-0.00058,2.53848,-0.000214,-0.021359,-0.012726,-0.315591,-6.135503,-0.061355,3.999573,固定持有期
baseline,bull_flag,flag,long,345505,345542,345558,345557,345574,345557,345547,345557,2025-04-14T16:05:00,2025-04-14T19:10:00,2025-04-14T20:30:00,2025-04-14T21:50:00,1621.64,1643.61,1629.26,1623.97,1640.098063,1627.303257,1645.351272,1629.813906,1628.1,1627.303257,1651.333236,false,16,37,16,16,0.009481,0.704563,0.013457,7.402511,-0.000489,7.405709,-0.000593,1.776591,-0.003252,-0.324687,-0.241669,-2.703472,-36.462234,-0.364622,3.993506,固定持有期
baseline,bear_flag,flag,short,345711,345735,345747,345746,345759,345742,345740,345746,2025-04-15T09:15:00,2025-04-15T11:15:00,2025-04-15T12:15:00,2025-04-15T13:15:00,1648.05,1624.98,1633.67,1639.66,1624.995981,1633.910175,1626.866723,1636.756065,1635.18,1636.756065,1610.801296,false,12,24,12,12,0.006257,0.443872,0.014097,7.393261,0.000456,7.394411,0.000505,2.151741,-0.00366,-0.366659,-0.259617,-1.940983,-40.673245,-0.406732,4.007333,固定持有期
baseline,bear_flag,flag,short,345806,345833,345844,345843,345855,345837,345835,345843,2025-04-15T17:10:00,2025-04-15T19:25:00,2025-04-15T20:20:00,2025-04-15T21:15:00,1625.87,1602.0,1611.6,1592.49,1597.882045,1610.834681,1604.974866,1613.325823,1612.48,1613.325823,1587.939503,true,11,27,11,11,0.006521,0.440867,0.01479,7.376434,0.000734,7.380863,0.000472,2.342772,0.011929,1.185778,0.806523,11.072976,114.601526,1.146015,3.976284,固定持有期
baseline,bull_flag,flag,long,345891,345913,345923,345922,345933,345920,345922,345920,2025-04-16T00:15:00,2025-04-16T02:05:00,2025-04-16T02:55:00,2025-04-16T03:45:00,1576.15,1601.13,1597.64,1591.44,1599.981146,1589.033635,1601.633806,1594.942088,1592.31,1589.033635,1622.96059,false,10,22,10,10,0.005524,0.351289,0.015724,7.377747,-0.000687,7.37878,-0.000419,2.587994,-0.003888,-0.388072,-0.247275,-0.720397,-42.799479,-0.427995,3.992239,固定持有期
baseline,bear_flag,flag,short,345913,345940,345951,345950,345962,345944,345942,345950,2025-04-16T02:05:00,2025-04-16T04:20:00,2025-04-16T05:15:00,2025-04-16T06:10:00,1601.13,1577.85,1587.36,1572.56,1573.482695,1589.338344,1582.249762,1591.402655,1589.77,1591.402655,1564.280212,true,11,27,11,11,0.007526,0.513857,0.014646,7.361047,0.000911,7.366603,0.000524,2.149458,0.009367,0.932366,0.639567,3.66096,89.255216,0.892552,3.981353,固定持有期
baseline,bear_flag,flag,short,346097,346121,346131,346130,346141,346130,346126,346126,2025-04-16T17:25:00,2025-04-16T19:25:00,2025-04-16T20:15:00,2025-04-16T21:05:00,1603.76,1553.79,1588.48,1580.59,1551.730494,1590.065764,1565.009322,1616.832736,1590.71,1616.832736,1538.986095,false,10,24,10,10,0.023483,0.741882,0.031654,7.347126,0.00244,7.355647,0.003258,1.768754,0.004979,0.496701,0.157308,0.27828,45.680059,0.456801,3.990066,固定持有期
baseline,bull_flag,flag,long,346231,346253,346263,346262,346273,346257,346255,346260,2025-04-17T04:35:00,2025-04-17T06:25:00,2025-04-17T07:15:00,2025-04-17T08:05:00,1581.26,1606.18,1601.7,1603.22,1603.598388,1597.160189,1606.587823,1598.963224,1599.24,1597.160189,1626.942126,false,10,22,10,10,0.00433,0.276924,0.015637,7.380005,-0.000402,7.381868,-0.000476,3.046661,0.000949,0.094899,0.060661,0.334816,5.488019,0.05488,4.001898,固定持有期
baseline,bear_flag,flag,short,346331,346351,346361,346360,346371,346355,346358,346358,2025-04-17T12:55:00,2025-04-17T14:35:00,2025-04-17T15:25:00,2025-04-17T16:15:00,1600.93,1566.36,1578.24,1594.49,1560.915597,1581.129598,1571.790229,1589.018092,1583.83,1589.018092,1544.159961,false,10,20,10,10,0.011092,0.50808,0.02183,7.353028,0.001287,7.359971,0.00109,1.980917,-0.010244,-1.029628,-0.46924,-1.507688,-106.983387,-1.069834,4.020593,固定持有期
baseline,bull_flag,flag,long,346542,346568,346578,346577,346588,346573,346568,346573,2025-04-18T06:30:00,2025-04-18T08:40:00,2025-04-18T09:30:00,2025-04-18T10:20:00,1575.28,1590.38,1587.37,1588.09,1586.07349,1582.188892,1590.38,1586.208066,1584.13,1582.188892,1602.58589,false,10,26,10,10,0.003938,0.412751,0.00954,7.369017,-0.000245,7.371728,-0.000263,2.493662,0.000453,0.045358,0.047535,0.138966,0.534897,0.005349,4.000907,固定持有期
baseline,bull_flag,flag,long,346650,346690,346703,346702,346716,346692,346696,346701,2025-04-18T15:30:00,2025-04-18T18:50:00,2025-04-18T19:55:00,2025-04-18T21:00:00,1579.61,1594.0,1592.38,1592.2,1591.204324,1589.94164,1595.051374,1592.514484,1590.12,1589.94164,1606.886333,false,13,40,13,13,0.002437,0.26874,0.009069,7.372246,-0.000061,7.374661,-0.000122,3.463411,-0.000113,-0.011304,-0.012466,-0.07382,-5.130157,-0.051302,3.999774,固定持有期
baseline,bear_flag,flag,short,346727,346757,346772,346771,346787,346763,346758,346769,2025-04-18T21:55:00,2025-04-19T00:25:00,2025-04-19T01:40:00,2025-04-19T02:55:00,1598.98,1585.29,1587.42,1591.66,1584.485405,1587.49861,1588.693254,1589.094495,1589.03,1589.094495,1573.828973,false,15,30,15,15,0.002356,0.274047,0.008599,7.368015,0.000127,7.370667,0.000017,2.989406,-0.002667,-0.2671,-0.310219,-2.532107,-30.715349,-0.307153,4.005342,固定持有期
baseline,bull_flag,flag,long,346757,346805,346815,346814,346825,346806,346805,346814,2025-04-19T00:25:00,2025-04-19T04:25:00,2025-04-19T05:15:00,2025-04-19T06:05:00,1585.29,1610.43,1602.21,1599.52,1606.261885,1598.758856,1610.43,1601.144527,1601.46,1598.758856,1627.618322,false,10,48,10,10,0.005586,0.354999,0.015734,7.381665,-0.000468,7.384257,-0.000578,3.610145,-0.00168,-0.167893,-0.106798,-0.779452,-20.785952,-0.20786,3.996642,固定持有期
baseline,bear_flag,flag,short,346863,346892,346904,346903,346916,346899,346897,346897,2025-04-19T09:15:00,2025-04-19T11:40:00,2025-04-19T12:40:00,2025-04-19T13:40:00,1604.75,1595.1,1596.17,1601.95,1595.020407,1596.734379,1597.417911,1599.103444,1598.12,1599.103444,1586.571595,false,12,29,12,12,0.001892,0.313602,0.006032,7.374642,0.00009,7.376144,0.000088,2.879918,-0.003615,-0.362117,-0.599287,-1.97038,-40.218924,-0.402189,4.007242,固定持有期
baseline,bull_flag,flag,long,346996,347028,347038,347037,347048,347032,347028,347033,2025-04-19T20:20:00,2025-04-19T23:00:00,2025-04-19T23:50:00,2025-04-20T00:40:00,1611.69,1619.64,1614.46,1608.67,1616.173419,1612.217779,1619.64,1614.023251,1614.25,1612.217779,1622.423664,false,10,32,10,10,0.003333,0.67745,0.004921,7.387817,-0.000245,7.389959,-0.000347,2.165674,-0.003593,-0.358634,-0.730154,-2.582261,-39.856212,-0.398562,3.992827,固定持有期
baseline,bear_flag,flag,short,347028,347048,347058,347057,347068,347052,347055,347056,2025-04-19T23:00:00,2025-04-20T00:40:00,2025-04-20T01:30:00,2025-04-20T02:20:00,1619.64,1608.67,1615.75,1612.63,1606.461727,1616.124791,1608.654213,1618.714749,1615.98,1618.714749,1604.806347,false,10,20,10,10,0.004534,0.667118,0.006796,7.381789,0.0006,7.383153,0.000623,1.699392,0.001933,0.193099,0.284405,1.052365,15.31378,0.153138,3.996138,固定持有期
baseline,bear_flag,flag,short,347095,347130,347140,347139,347150,347137,347135,347135,2025-04-20T04:35:00,2025-04-20T07:30:00,2025-04-20T08:20:00,2025-04-20T09:10:00,1616.24,1591.35,1594.01,1590.2,1591.3659,1594.572726,1594.262669,1598.980817,1596.62,1598.980817,1569.462341,false,10,35,10,10,0.003306,0.213031,0.01552,7.372348,0.000201,7.374167,0.000296,4.216497,0.002393,0.23902,0.154194,0.766474,19.906763,0.199068,3.99522,固定持有期
baseline,bull_flag,flag,long,347251,347283,347293,347292,347303,347286,347283,347290,2025-04-20T17:35:00,2025-04-20T20:15:00,2025-04-20T21:05:00,2025-04-20T21:55:00,1575.57,1598.25,1586.83,1588.21,1592.094541,1584.55859,1598.25,1586.751397,1586.8,1584.55859,1609.672085,false,10,32,10,10,0.00719,0.503064,0.014292,7.372806,-0.000474,7.376665,-0.000722,2.472692,0.000869,0.086966,0.060822,0.607552,4.694844,0.046948,4.001739,固定持有期
baseline,bear_flag,flag,short,347283,347308,347320,347319,347332,347315,347316,347319,2025-04-20T20:15:00,2025-04-20T22:20:00,2025-04-20T23:20:00,2025-04-21T00:20:00,1598.25,1574.53,1583.88,1596.23,1574.544931,1586.177176,1575.193632,1590.633297,1586.21,1590.633297,1560.373269,false,12,25,12,12,0.007391,0.49428,0.014952,7.361722,0.000613,7.362133,0.000813,2.04722,-0.007767,-0.779731,-0.519451,-1.828736,-81.988673,-0.819887,4.015595,固定持有期
baseline,bull_pennant,pennant,long,347308,347334,347345,347344,347356,347335,347334,347335,2025-04-20T22:20:00,2025-04-21T00:30:00,2025-04-21T01:25:00,2025-04-21T02:20:00,1574.53,1617.6,1613.89,1636.68,1606.940853,1610.454959,1617.6,1612.962716,1607.26,1610.454959,1658.036661,false,11,26,11,11,0.006413,0.237624,0.026987,7.382088,0.000199,7.388699,-0.000261,3.470451,0.014022,1.412116,0.519603,6.634563,137.183364,1.371834,4.028242,固定持有期
baseline,bull_pennant,pennant,long,347308,347377,347387,347386,347397,347381,347377,347381,2025-04-20T22:20:00,2025-04-21T04:05:00,2025-04-21T04:55:00,2025-04-21T05:45:00,1574.53,1639.9,1639.52,1650.23,1631.76544,1632.326898,1639.9,1637.14267,1631.99,1632.326898,1707.5882,false,10,69,10,10,0.004835,0.118862,0.040678,7.397418,0.000034,7.402391,-0.000168,7.807857,0.006511,0.65324,0.160064,1.488926,61.310932,0.613109,4.013065,固定持有期
baseline,bear_flag,flag,short,347436,347464,347475,347474,347486,347464,347465,347474,2025-04-21T09:00:00,2025-04-21T11:20:00,2025-04-21T12:15:00,2025-04-21T13:10:00,1650.69,1619.51,1628.22,1620.78,1619.51,1628.607013,1623.127753,1630.869202,1630.18,1630.869202,1597.464437,false,11,28,11,11,0.006567,0.344357,0.01907,7.389879,0.000509,7.39211,0.000433,2.760559,0.00458,0.456941,0.240165,2.808393,41.70321,0.417032,3.990861,固定持有期
baseline,bear_pennant,pennant,short,347501,347532,347542,347541,347552,347536,347535,347535,2025-04-21T14:25:00,2025-04-21T17:00:00,2025-04-21T17:50:00,2025-04-21T18:40:00,1636.65,1578.68,1579.48,1574.24,1578.474458,1579.688593,1585.516301,1582.064596,1584.48,1582.064596,1523.534956,false,10,31,10,10,0.003667,0.101691,0.036062,7.364214,0.000077,7.368665,-0.000218,7.140227,0.003323,0.331755,0.092148,2.027396,29.182111,0.291821,3.993365,固定持有期
baseline,bear_flag,flag,short,347501,347555,347565,347564,347575,347564,347559,347562,2025-04-21T14:25:00,2025-04-21T18:55:00,2025-04-21T19:45:00,2025-04-21T20:35:00,1636.65,1566.82,1574.27,1572.56,1566.834879,1576.121093,1575.361887,1583.820757,1578.86,1583.820757,1507.101531,false,10,54,10,10,0.007655,0.175559,0.043603,7.356813,0.000591,7.36224,0.000536,5.577648,0.001087,0.108622,0.024925,0.179043,6.86435,0.068643,3.997828,固定持有期
baseline,bull_flag,flag,long,347851,347877,347888,347887,347899,347881,347877,347887,2025-04-22T19:35:00,2025-04-22T21:45:00,2025-04-22T22:40:00,2025-04-22T23:35:00,1685.91,1777.56,1744.48,1758.32,1750.328719,1737.656549,1777.56,1742.16432,1739.97,1737.656549,1839.314002,false,11,26,11,11,0.021374,0.403765,0.052936,7.467559,-0.000661,7.482997,-0.001828,2.431468,0.007902,0.79336,0.14928,2.028299,75.320095,0.753201,4.015867,固定持有期
baseline,bear_flag,flag,short,348063,348089,348099,348098,348109,348089,348091,348096,2025-04-23T13:15:00,2025-04-23T15:25:00,2025-04-23T16:15:00,2025-04-23T17:05:00,1816.37,1765.71,1787.45,1801.32,1765.71,1794.786705,1778.460213,1803.90351,1793.74,1803.90351,1737.596602,false,10,26,10,10,0.01575,0.556789,0.028287,7.476308,0.001633,7.483503,0.00142,2.117608,-0.00773,-0.775966,-0.273259,-0.842981,-81.612095,-0.816121,4.015519,固定持有期
baseline,bull_flag,flag,long,348089,348109,348119,348118,348129,348113,348118,348114,2025-04-23T15:25:00,2025-04-23T17:05:00,2025-04-23T17:55:00,2025-04-23T18:45:00,1765.71,1801.32,1799.99,1798.9,1792.651918,1788.974388,1801.302505,1796.200445,1790.81,1788.974388,1836.291343,false,10,20,10,10,0.005852,0.293071,0.019967,7.491451,-0.000205,7.496265,-0.000284,2.847288,-0.000606,-0.060556,-0.030337,-0.09895,-10.054378,-0.100544,3.998789,固定持有期
baseline,bull_flag,flag,long,348089,348123,348140,348139,348157,348137,348131,348137,2025-04-23T15:25:00,2025-04-23T18:15:00,2025-04-23T19:40:00,2025-04-23T21:05:00,1765.71,1807.0,1786.29,1796.81,1803.686735,1770.618866,1811.214195,1782.300961,1776.41,1770.618866,1828.06125,false,17,34,17,17,0.017074,0.73863,0.023115,7.497588,-0.001088,7.501753,-0.000947,1.612314,0.005872,0.58893,0.254034,0.671298,54.881234,0.548812,4.011779,固定持有期
baseline,bear_flag,flag,short,348181,348208,348218,348217,348228,348208,348212,348217,2025-04-23T23:05:00,2025-04-24T01:20:00,2025-04-24T02:10:00,2025-04-24T03:00:00,1805.23,1783.21,1798.07,1779.89,1783.21,1797.430346,1787.999508,1799.773917,1796.0,1799.773917,1776.137337,true,10,27,10,10,0.007147,0.582329,0.012273,7.48617,0.000794,7.488853,0.000656,2.110346,0.010162,1.011084,0.828028,10.669533,97.128632,0.971286,3.979778,固定持有期
baseline,bear_flag,flag,short,348269,348297,348307,348306,348317,348306,348304,348304,2025-04-24T06:25:00,2025-04-24T08:45:00,2025-04-24T09:35:00,2025-04-24T10:25:00,1774.24,1728.05,1738.68,1746.47,1728.065653,1742.954655,1733.476752,1749.718412,1744.83,1749.718412,1693.415758,false,10,28,10,10,0.009664,0.36634,0.026379,7.454758,0.000858,7.457884,0.000933,2.757822,-0.00447,-0.448041,-0.169471,-0.705717,-48.813065,-0.488131,4.008961,固定持有期
baseline,bull_flag,flag,long,348466,348493,348503,348502,348513,348497,348493,348501,2025-04-24T22:50:00,2025-04-25T01:05:00,2025-04-25T01:55:00,2025-04-25T02:45:00,1755.82,1782.88,1765.0,1751.84,1772.580733,1760.428984,1782.88,1765.852131,1766.68,1760.428984,1792.201479,false,10,27,10,10,0.009128,0.59683,0.015294,7.480192,-0.000688,7.485985,-0.00096,2.085311,-0.007484,-0.745609,-0.489342,-2.87901,-78.545994,-0.78546,3.985088,固定持有期
baseline,bull_flag,flag,long,348767,348787,348797,348796,348807,348790,348787,348794,2025-04-25T23:55:00,2025-04-26T01:35:00,2025-04-26T02:25:00,2025-04-26T03:15:00,1783.77,1811.32,1805.0,1802.66,1803.811806,1802.306226,1811.32,1805.279109,1802.74,1802.306226,1832.877893,false,10,20,10,10,0.004748,0.309794,0.015327,7.497657,-0.000084,7.501811,-0.000334,2.736774,-0.001297,-0.12964,-0.084639,-0.86867,-16.961396,-0.169614,3.997407,固定持有期
baseline,bull_flag,flag,long,348767,348800,348813,348812,348826,348809,348806,348809,2025-04-25T23:55:00,2025-04-26T02:40:00,2025-04-26T03:45:00,2025-04-26T04:50:00,1783.77,1811.9,1796.7,1792.06,1810.915603,1786.388919,1816.44444,1796.215819,1793.9,1786.388919,1825.033906,false,13,33,13,13,0.009984,0.638081,0.015647,7.501588,-0.001049,7.504636,-0.000861,1.955704,-0.002586,-0.258251,-0.165263,-0.450001,-29.819959,-0.2982,3.994835,固定持有期
baseline,bull_flag,flag,long,348829,348855,348865,348864,348875,348863,348864,348863,2025-04-26T05:05:00,2025-04-26T07:15:00,2025-04-26T08:05:00,2025-04-26T08:55:00,1788.78,1807.56,1801.4,1805.47,1807.023468,1797.673981,1808.352407,1799.72957,1799.54,1797.673981,1820.312495,true,10,26,10,10,0.004447,0.425773,0.010444,7.499436,-0.000519,7.500171,-0.000478,2.449202,0.002257,0.225935,0.216085,1.092319,18.58902,0.18589,4.004519,固定持有期
baseline,bear_flag,flag,short,349093,349121,349133,349132,349145,349126,349125,349132,2025-04-27T03:05:00,2025-04-27T05:25:00,2025-04-27T06:25:00,2025-04-27T07:25:00,1816.2,1793.1,1802.49,1801.98,1791.228043,1802.148094,1795.562032,1803.607923,1802.84,1803.607923,1779.564376,false,12,28,12,12,0.005417,0.423207,0.0128,7.490657,0.000506,7.493073,0.000373,2.35108,0.000283,0.028294,0.022107,0.456203,-1.170015,-0.0117,3.999434,固定持有期
baseline,bear_flag,flag,short,349172,349213,349224,349223,349235,349216,349215,349223,2025-04-27T09:40:00,2025-04-27T13:05:00,2025-04-27T14:00:00,2025-04-27T14:55:00,1811.65,1789.4,1794.95,1795.51,1788.848543,1795.168654,1793.27506,1797.265858,1796.92,1797.265858,1772.905103,false,11,41,11,11,0.004194,0.339362,0.012358,7.489327,0.000321,7.491799,0.000202,3.258933,-0.000312,-0.031199,-0.025242,-0.241811,-7.120488,-0.071205,4.000624,固定持有期
baseline,bear_flag,flag,short,349227,349254,349264,349263,349274,349254,349256,349263,2025-04-27T14:15:00,2025-04-27T16:30:00,2025-04-27T17:20:00,2025-04-27T18:10:00,1806.52,1788.48,1798.82,1799.7,1788.48,1799.425518,1795.139963,1798.993454,1798.31,1798.993454,1780.856893,false,10,27,10,10,0.005481,0.546144,0.010036,7.489121,0.00061,7.492838,0.000214,2.178611,-0.000489,-0.048921,-0.048732,-5.073378,-8.893074,-0.088931,4.000978,固定持有期
baseline,bull_flag,flag,long,349254,349280,349290,349289,349300,349287,349289,349287,2025-04-27T16:30:00,2025-04-27T18:40:00,2025-04-27T19:30:00,2025-04-27T20:20:00,1788.48,1805.02,1804.4,1799.29,1803.242427,1800.482451,1805.0022,1803.810906,1801.31,1800.482451,1821.087229,false,10,26,10,10,0.002057,0.223505,0.009206,7.497342,-0.000153,7.498317,-0.000066,3.724501,-0.002836,-0.283197,-0.308072,-1.304387,-32.313999,-0.32314,3.994336,固定持有期
baseline,bull_flag,flag,long,349254,349295,349305,349304,349315,349301,349295,349301,2025-04-27T16:30:00,2025-04-27T19:55:00,2025-04-27T20:45:00,2025-04-27T21:35:00,1788.48,1806.95,1804.0,1805.24,1802.432925,1795.966032,1806.95,1799.49325,1798.55,1795.966032,1822.630278,false,10,41,10,10,0.00466,0.453518,0.010274,7.496893,-0.000359,7.499396,-0.000414,2.96299,0.000687,0.068736,0.066878,0.154345,2.872239,0.028722,4.001375,固定持有期
baseline,bear_flag,flag,short,349339,349364,349374,349373,349384,349364,349369,349372,2025-04-27T23:35:00,2025-04-28T01:40:00,2025-04-28T02:30:00,2025-04-28T03:20:00,1794.53,1757.16,1770.97,1776.3,1757.16,1770.071868,1761.116179,1774.910729,1770.45,1774.910729,1734.090623,false,10,25,10,10,0.007535,0.358049,0.021044,7.471454,0.000732,7.473703,0.00078,2.675749,-0.003005,-0.300965,-0.1428,-1.352542,-34.10252,-0.341025,4.006019,固定持有期
baseline,bull_flag,flag,long,349364,349397,349407,349406,349417,349404,349397,349404,2025-04-28T01:40:00,2025-04-28T04:25:00,2025-04-28T05:15:00,2025-04-28T06:05:00,1757.16,1792.81,1790.4,1798.12,1787.913801,1784.123863,1792.81,1788.980192,1785.26,1784.123863,1826.724387,false,10,33,10,10,0.00422,0.210111,0.020085,7.488805,-0.000212,7.49154,-0.000214,4.17563,0.004303,0.431189,0.214217,1.230056,39.110232,0.391102,4.008624,固定持有期
baseline,bull_flag,flag,long,349404,349434,349445,349444,349456,349441,349434,349441,2025-04-28T05:00:00,2025-04-28T07:30:00,2025-04-28T08:25:00,2025-04-28T09:20:00,1785.26,1808.0,1806.58,1809.73,1805.843139,1800.404046,1808.0,1804.239011,1802.38,1800.404046,1829.591566,false,11,30,11,11,0.003113,0.245967,0.012657,7.498783,-0.000274,7.499977,-0.000189,3.530265,0.001742,0.174363,0.137638,0.510043,13.432774,0.134328,4.003487,固定持有期
baseline,bear_pennant,pennant,short,349484,349511,349522,349521,349533,349511,349516,349516,2025-04-28T11:40:00,2025-04-28T13:55:00,2025-04-28T14:50:00,2025-04-28T15:45:00,1820.92,1783.2,1782.72,1754.21,1783.2,1784.264052,1795.608444,1794.27014,1795.0,1794.27014,1745.791305,false,11,27,11,11,0.006596,0.315087,0.020932,7.486165,0.000054,7.493099,-0.000068,2.886053,0.016122,1.599242,0.770179,2.468368,155.956146,1.559561,3.968015,固定持有期
baseline,bear_flag,flag,short,349516,349539,349550,349549,349561,349539,349544,349544,2025-04-28T14:20:00,2025-04-28T16:15:00,2025-04-28T17:10:00,2025-04-28T18:05:00,1795.0,1748.38,1753.99,1769.7,1748.38,1760.334749,1763.690229,1771.354789,1767.17,1771.354789,1708.435118,false,11,23,11,11,0.01069,0.406217,0.026315,7.466445,0.000619,7.475164,0.000394,2.313407,-0.008917,-0.895672,-0.338846,-0.904704,-93.585129,-0.935851,4.017913,固定持有期
baseline,bull_flag,flag,long,349539,349580,349590,349589,349600,349586,349583,349586,2025-04-28T16:15:00,2025-04-28T19:40:00,2025-04-28T20:30:00,2025-04-28T21:20:00,1748.38,1800.32,1785.2,1783.54,1797.301707,1780.032199,1801.097596,1785.354014,1786.92,1780.032199,1838.23383,false,10,41,10,10,0.007471,0.255201,0.029275,7.494042,-0.000966,7.496152,-0.000878,3.991086,-0.00093,-0.092987,-0.031778,-0.32122,-13.296818,-0.132968,3.99814,固定持有期
baseline,bull_flag,flag,long,349599,349627,349637,349636,349647,349635,349636,349635,2025-04-28T21:15:00,2025-04-28T23:35:00,2025-04-29T00:25:00,2025-04-29T01:15:00,1780.81,1801.83,1801.59,1795.52,1797.270805,1794.857623,1801.812607,1800.343104,1795.34,1794.857623,1822.855279,false,10,28,10,10,0.003608,0.307503,0.011734,7.494025,-0.000134,7.496548,-0.000082,3.071199,-0.003375,-0.336925,-0.287608,-0.901613,-37.685722,-0.376857,3.993262,固定持有期
baseline,bull_flag,flag,long,349734,349755,349765,349764,349775,349761,349764,349761,2025-04-29T08:30:00,2025-04-29T10:15:00,2025-04-29T11:05:00,2025-04-29T11:55:00,1818.43,1835.96,1831.22,1828.9,1831.68358,1819.227941,1835.942769,1826.819741,1824.2,1819.227941,1848.873298,false,10,21,10,10,0.006426,0.66979,0.009594,7.512991,-0.000682,7.515313,-0.000498,1.735804,-0.001268,-0.126691,-0.132136,-0.193461,-16.666616,-0.166666,3.997466,固定持有期
baseline,bear_flag,flag,short,349767,349791,349803,349802,349815,349799,349794,349801,2025-04-29T11:15:00,2025-04-29T13:15:00,2025-04-29T14:15:00,2025-04-29T15:15:00,1835.93,1805.73,1816.65,1813.5,1805.746803,1817.268817,1811.170379,1824.525636,1822.31,1824.525636,1786.767145,false,12,24,12,12,0.00914,0.551059,0.016586,7.49873,0.00053,7.501729,0.000612,1.888813,0.001735,0.173396,0.104633,0.399968,13.343077,0.133431,3.996532,固定持有期
baseline,bear_flag,flag,short,349857,349888,349900,349899,349912,349888,349895,349895,2025-04-29T18:45:00,2025-04-29T21:20:00,2025-04-29T22:20:00,2025-04-29T23:20:00,1827.27,1791.11,1790.53,1783.59,1791.11,1792.733414,1795.78111,1801.749047,1799.26,1801.749047,1755.097051,false,12,31,12,12,0.00454,0.227138,0.019988,7.490591,0.000075,7.493195,0.000276,3.674895,0.003883,0.387595,0.194295,0.618591,34.767225,0.347672,3.992248,固定持有期
baseline,bear_flag,flag,short,349857,349911,349923,349922,349935,349920,349917,349921,2025-04-29T18:45:00,2025-04-29T23:15:00,2025-04-30T00:15:00,2025-04-30T01:15:00,1827.27,1782.43,1799.31,1802.09,1782.050415,1800.821135,1785.727591,1809.672142,1802.5,1809.672142,1755.15612,false,12,54,12,12,0.011197,0.450666,0.024845,7.48552,0.000873,7.487581,0.00111,3.131364,-0.001544,-0.154504,-0.062138,-0.268284,-19.453457,-0.194535,4.00309,固定持有期
baseline,bull_flag,flag,long,349941,349979,349989,349988,349999,349985,349979,349988,2025-04-30T01:45:00,2025-04-30T04:55:00,2025-04-30T05:45:00,2025-04-30T06:35:00,1789.47,1811.1,1802.48,1803.52,1808.779801,1799.522963,1811.1,1802.680097,1802.65,1799.522963,1824.267257,false,10,38,10,10,0.004677,0.389232,0.012015,7.500408,-0.000513,7.50169,-0.000466,3.061496,0.000577,0.057698,0.048008,0.351703,1.768674,0.017687,4.001154,固定持有期
