trade_no,conf_idx,exit_idx,entry_time,exit_time,side,family,gross_r,net_pnl,fees,cumulative_gross_r,cumulative_net_pnl,nav,peak_nav,drawdown,drawdown_pct
4426,334950,334960,2025-03-09T00:30:00,2025-03-09T01:20:00,short,bear_flag,0.058782,2.894177,3.998621,-29.69917599999993,-21456.45694800004,-1.1456456948000042,1.2098789715,-2.3555246663000045,-1.9469093370385968
4427,334994,335004,2025-03-09T04:10:00,2025-03-09T05:00:00,short,bear_flag,-0.035047,-9.031049,4.001006,-29.73422299999993,-21465.48799700004,-1.1465487997000041,1.2098789715,-2.3564277712000044,-1.9476557793863631
4428,335273,335283,2025-03-10T03:25:00,2025-03-10T04:15:00,long,bull_flag,0.395874,124.734436,4.025752,-29.33834899999993,-21340.75356100004,-1.1340753561000043,1.2098789715,-2.343954327600004,-1.937346117102924
4429,335420,335430,2025-03-10T15:40:00,2025-03-10T16:30:00,short,bear_flag,0.05946,34.118281,3.992378,-29.27888899999993,-21306.635280000042,-1.1306635280000044,1.2098789715,-2.340542499500004,-1.9345261423944042
4430,335469,335479,2025-03-10T19:45:00,2025-03-10T20:35:00,short,bear_flag,0.026336,24.898821,3.994221,-29.252552999999928,-21281.736459000043,-1.1281736459000045,1.2098789715,-2.3380526174000043,-1.9324681827483143
4431,335492,335503,2025-03-10T21:40:00,2025-03-10T22:35:00,short,bear_flag,0.109419,98.091959,3.979586,-29.14313399999993,-21183.644500000042,-1.1183644500000045,1.2098789715,-2.3282434215000043,-1.924360598327834
4432,335568,335578,2025-03-11T04:00:00,2025-03-11T04:50:00,long,bull_flag,0.224252,95.301815,4.019864,-28.91888199999993,-21088.342685000043,-1.1088342685000043,1.2098789715,-2.3187132400000046,-1.9164836273873567
4433,335604,335614,2025-03-11T07:00:00,2025-03-11T07:50:00,long,bull_flag,0.352217,88.871172,4.018578,-28.56666499999993,-20999.471513000044,-1.0999471513000043,1.2098789715,-2.309826122800004,-1.9091381677096984
4434,335643,335653,2025-03-11T10:15:00,2025-03-11T11:05:00,long,bull_flag,-0.336363,-77.030535,3.985391,-28.903027999999928,-21076.502048000046,-1.1076502048000045,1.2098789715,-2.3175291763000043,-1.9155049644566904
4435,335656,335666,2025-03-11T11:20:00,2025-03-11T12:10:00,long,bull_flag,-0.554075,-123.645526,3.976066,-29.45710299999993,-21200.147574000046,-1.1200147574000048,1.2098789715,-2.3298937289000046,-1.9257246251758702
4436,335768,335779,2025-03-11T20:40:00,2025-03-11T21:35:00,long,bull_flag,-0.03953,-17.65087,3.997269,-29.496632999999928,-21217.798444000047,-1.1217798444000047,1.2098789715,-2.3316588159000045,-1.9271835206865604
4437,335827,335837,2025-03-12T01:35:00,2025-03-12T02:25:00,short,bear_flag,0.34981,68.060368,3.985591,-29.146822999999927,-21149.73807600005,-1.114973807600005,1.2098789715,-2.324852779100005,-1.9215581342137618
4438,335873,335883,2025-03-12T05:25:00,2025-03-12T06:15:00,short,bear_flag,0.008251,-0.681753,3.999336,-29.138571999999925,-21150.41982900005,-1.1150419829000051,1.2098789715,-2.324920954400005,-1.9216144830731154
4439,336003,336016,2025-03-12T16:15:00,2025-03-12T17:20:00,short,bear_flag,-0.162035,-79.781217,4.015153,-29.300606999999925,-21230.20104600005,-1.123020104600005,1.2098789715,-2.332899076100005,-1.9282086316515543
4440,336026,336036,2025-03-12T18:10:00,2025-03-12T19:00:00,long,bull_flag,0.021653,1.547096,4.00111,-29.278953999999924,-21228.65395000005,-1.1228653950000052,1.2098789715,-2.3327443665000054,-1.9280807596877927
4441,336073,336083,2025-03-12T22:05:00,2025-03-12T22:55:00,long,bull_flag,0.37829,61.929566,4.013189,-28.900663999999924,-21166.724384000052,-1.116672438400005,1.2098789715,-2.326551409900005,-1.9229621017510223
4442,336236,336246,2025-03-13T11:40:00,2025-03-13T12:30:00,long,bull_flag,0.1396,28.426288,4.006487,-28.761063999999923,-21138.298096000053,-1.1138298096000052,1.2098789715,-2.323708781100005,-1.920612586744182
4443,336266,336287,2025-03-13T14:10:00,2025-03-13T15:55:00,long,bull_flag,-0.290717,-78.739925,3.985049,-29.051780999999924,-21217.038021000055,-1.1217038021000056,1.2098789715,-2.3315827736000054,-1.9271206695239314
4444,336321,336331,2025-03-13T18:45:00,2025-03-13T19:35:00,short,bear_flag,0.082225,31.451796,3.992911,-28.969555999999923,-21185.586225000054,-1.1185586225000055,1.2098789715,-2.3284375940000057,-1.9245210875210301
4445,336383,336393,2025-03-13T23:55:00,2025-03-14T00:45:00,long,bull_flag,0.223766,45.191774,4.00984,-28.74578999999992,-21140.394451000055,-1.1140394451000057,1.2098789715,-2.323918416600006,-1.9207858565545832
4446,336428,336438,2025-03-14T03:40:00,2025-03-14T04:30:00,long,bull_flag,0.193881,27.020048,4.006205,-28.55190899999992,-21113.374403000056,-1.1113374403000056,1.2098789715,-2.3212164118000054,-1.9185525713552791
4447,336652,336663,2025-03-14T22:20:00,2025-03-14T23:15:00,short,bear_flag,0.174622,18.670368,3.995467,-28.37728699999992,-21094.704035000057,-1.1094704035000058,1.2098789715,-2.319349375000006,-1.9170094113831002
4448,336781,336791,2025-03-15T09:05:00,2025-03-15T09:55:00,short,bear_flag,-0.446026,-46.05349,4.008409,-28.82331299999992,-21140.757525000055,-1.1140757525000056,1.2098789715,-2.3239547240000054,-1.920815865671904
4449,336794,336804,2025-03-15T10:10:00,2025-03-15T11:00:00,short,bear_flag,-0.180169,-20.541603,4.003308,-29.00348199999992,-21161.299128000057,-1.1161299128000057,1.2098789715,-2.3260088843000055,-1.9225136886346865
4450,336807,336817,2025-03-15T11:15:00,2025-03-15T12:05:00,short,bear_flag,-0.044641,-6.907785,4.000581,-29.04812299999992,-21168.206913000056,-1.1168206913000058,1.2098789715,-2.3266996628000056,-1.9230846370652916
4451,337114,337128,2025-03-16T12:50:00,2025-03-16T14:00:00,short,bear_flag,-0.074719,-28.421985,4.004883,-29.12284199999992,-21196.628898000057,-1.1196628898000056,1.2098789715,-2.3295418613000054,-1.9254337964167232
4452,337164,337175,2025-03-16T17:00:00,2025-03-16T17:55:00,long,bull_flag,-0.040576,-12.162102,3.998367,-29.163417999999922,-21208.791000000056,-1.1208791000000056,1.2098789715,-2.3307580715000054,-1.9264390293603888
4453,337204,337217,2025-03-16T20:20:00,2025-03-16T21:25:00,short,bear_flag,-0.202089,-51.340033,4.009466,-29.365506999999923,-21260.131033000056,-1.1260131033000058,1.2098789715,-2.3358920748000056,-1.9306824317344586
4454,337228,337239,2025-03-16T22:20:00,2025-03-16T23:15:00,long,bull_flag,-0.113454,-19.132315,3.996973,-29.478960999999924,-21279.263348000055,-1.1279263348000055,1.2098789715,-2.3378053063000053,-1.9322637729636791
4455,337270,337280,2025-03-17T01:50:00,2025-03-17T02:40:00,long,bull_pennant,0.118603,18.154313,4.004432,-29.360357999999923,-21261.109035000056,-1.1261109035000056,1.2098789715,-2.3359898750000054,-1.9307632664314025
4456,337296,337306,2025-03-17T04:00:00,2025-03-17T04:50:00,long,bull_flag,-0.199927,-47.883223,3.991222,-29.560284999999922,-21308.992258000057,-1.1308992258000057,1.2098789715,-2.340778197300006,-1.9347209534503473
4457,337336,337346,2025-03-17T07:20:00,2025-03-17T08:10:00,short,bear_flag,-0.018156,-7.164589,4.000633,-29.578440999999923,-21316.156847000057,-1.1316156847000056,1.2098789715,-2.3414946562000054,-1.935313127475086
4458,337451,337461,2025-03-17T16:55:00,2025-03-17T17:45:00,long,bull_flag,0.638952,99.354974,4.020675,-28.939488999999924,-21216.801873000055,-1.1216801873000057,1.2098789715,-2.3315591588000055,-1.9271011512080038
4459,337569,337582,2025-03-18T02:45:00,2025-03-18T03:50:00,short,bear_flag,0.310647,61.630608,3.986877,-28.628841999999924,-21155.171265000055,-1.1155171265000057,1.2098789715,-2.325396098000006,-1.922007203015517
4460,337669,337679,2025-03-18T11:05:00,2025-03-18T11:55:00,short,bear_flag,0.020702,-1.568224,3.999514,-28.608139999999924,-21156.739489000054,-1.1156739489000054,1.2098789715,-2.325552920400005,-1.9221368212696515
4461,337787,337797,2025-03-18T20:55:00,2025-03-18T21:45:00,long,bull_flag,0.082784,11.003899,4.003001,-28.525355999999924,-21145.735590000055,-1.1145735590000054,1.2098789715,-2.3244525305000057,-1.9212273171573222
4462,337845,337855,2025-03-19T01:45:00,2025-03-19T02:35:00,long,bull_flag,-0.102612,-42.120141,3.992374,-28.627967999999925,-21187.855731000054,-1.1187855731000056,1.2098789715,-2.328664544600006,-1.9247086687629116
4463,337974,337984,2025-03-19T12:30:00,2025-03-19T13:20:00,long,bull_flag,-0.015665,-11.716965,3.998456,-28.643632999999923,-21199.572696000054,-1.1199572696000053,1.2098789715,-2.329836241100005,-1.9256771098447059
4464,338024,338034,2025-03-19T16:40:00,2025-03-19T17:30:00,long,bull_flag,-0.174231,-51.004387,3.990597,-28.817863999999922,-21250.577083000055,-1.1250577083000057,1.2098789715,-2.3349366798000055,-1.929892770105068
4465,338039,338052,2025-03-19T17:55:00,2025-03-19T19:00:00,long,bull_flag,0.217439,51.602003,4.011123,-28.600424999999923,-21198.975080000055,-1.1198975080000055,1.2098789715,-2.3297764795000058,-1.9256277151520074
4466,338187,338197,2025-03-20T06:15:00,2025-03-20T07:05:00,short,bear_flag,0.257275,21.635093,3.994874,-28.343149999999923,-21177.339987000054,-1.1177339987000057,1.2098789715,-2.327612970200006,-1.923839512074705
4467,338281,338295,2025-03-20T14:05:00,2025-03-20T15:15:00,long,bull_flag,-0.706145,-66.45552,3.987506,-29.049294999999923,-21243.795507000053,-1.1243795507000054,1.2098789715,-2.334258522200005,-1.92933225321373
4468,338326,338339,2025-03-20T17:50:00,2025-03-20T18:55:00,short,bear_flag,-0.010124,-6.746824,4.000549,-29.059418999999924,-21250.542331000055,-1.1250542331000055,1.2098789715,-2.3349332046000058,-1.9298898977516492
4469,338423,338433,2025-03-21T01:55:00,2025-03-21T02:45:00,long,bull_pennant,-0.253357,-32.189802,3.994361,-29.312775999999925,-21282.732133000056,-1.1282732133000057,1.2098789715,-2.3381521848000055,-1.9325504780872256
4470,338643,338654,2025-03-21T20:15:00,2025-03-21T21:10:00,long,bull_pennant,0.003024,-3.443445,4.000111,-29.309751999999925,-21286.175578000057,-1.128617557800006,1.2098789715,-2.3384965293000057,-1.9328350887864043
4471,338658,338669,2025-03-21T21:30:00,2025-03-21T22:25:00,long,bull_flag,-0.310172,-60.91768,3.988614,-29.619923999999926,-21347.093258000055,-1.1347093258000056,1.2098789715,-2.344588297300006,-1.9378701114155248
4472,338673,338687,2025-03-21T22:45:00,2025-03-21T23:55:00,long,bull_flag,0.011164,-1.811452,4.000438,-29.608759999999926,-21348.904710000057,-1.1348904710000056,1.2098789715,-2.344769442500006,-1.9380198331680862
4473,338960,338970,2025-03-22T22:40:00,2025-03-22T23:30:00,short,bear_flag,0.456495,38.126202,3.991576,-29.152264999999925,-21310.778508000058,-1.131077850800006,1.2098789715,-2.340956822300006,-1.9348685921846407
4474,338984,338997,2025-03-23T00:40:00,2025-03-23T01:45:00,short,bear_flag,-0.379163,-55.535127,4.010305,-29.531427999999924,-21366.313635000057,-1.1366313635000056,1.2098789715,-2.346510335000006,-1.9394587312240144
4475,339035,339047,2025-03-23T04:55:00,2025-03-23T05:55:00,long,bull_flag,-0.01248,-6.00032,3.9996,-29.543907999999924,-21372.313955000056,-1.1372313955000055,1.2098789715,-2.3471103670000053,-1.939954675044954
4476,339090,339102,2025-03-23T09:30:00,2025-03-23T10:30:00,long,bull_pennant,0.042692,0.41928,4.000884,-29.501215999999925,-21371.894675000058,-1.137189467500006,1.2098789715,-2.3470684390000063,-1.939920020338998
4477,339109,339119,2025-03-23T11:05:00,2025-03-23T11:55:00,long,bull_flag,-0.352548,-48.832079,3.991032,-29.853763999999924,-21420.726754000058,-1.142072675400006,1.2098789715,-2.351951646900006,-1.9439561330535993
4478,339123,339133,2025-03-23T12:15:00,2025-03-23T13:05:00,long,bull_flag,-0.114698,-17.886872,3.997222,-29.968461999999924,-21438.613626000057,-1.1438613626000058,1.2098789715,-2.3537403341000056,-1.9454345348128945
4479,339205,339221,2025-03-23T19:05:00,2025-03-23T20:25:00,short,bear_flag,-0.11113,-20.541179,4.003308,-30.079591999999924,-21459.154805000057,-1.1459154805000056,1.2098789715,-2.355794452000006,-1.947132322730849
4480,339624,339634,2025-03-25T06:00:00,2025-03-25T06:50:00,short,bear_flag,-0.202073,-31.630509,4.005525,-30.281664999999922,-21490.785314000055,-1.1490785314000056,1.2098789715,-2.3589575029000054,-1.9497466758806343
4481,339646,339656,2025-03-25T07:50:00,2025-03-25T08:40:00,long,bull_flag,0.269172,27.973277,4.006396,-30.01249299999992,-21462.812037000054,-1.1462812037000054,1.2098789715,-2.3561601752000056,-1.9474346035445624
4482,339690,339700,2025-03-25T11:30:00,2025-03-25T12:20:00,long,bull_flag,-0.309591,-39.495858,3.992899,-30.322083999999922,-21502.307895000053,-1.1502307895000055,1.2098789715,-2.3601097610000057,-1.9506990505620219
4483,339704,339716,2025-03-25T12:40:00,2025-03-25T13:40:00,long,bull_flag,-0.041001,-8.07545,3.999185,-30.363084999999923,-21510.383345000053,-1.1510383345000053,1.2098789715,-2.3609173060000055,-1.9513665098856587
4484,339897,339910,2025-03-26T04:45:00,2025-03-26T05:50:00,short,bear_flag,-0.291751,-50.291328,4.009256,-30.654835999999925,-21560.674673000052,-1.1560674673000055,1.2098789715,-2.3659464388000053,-1.9555232337551258
4485,339941,339951,2025-03-26T08:25:00,2025-03-26T09:15:00,long,bull_flag,-0.356964,-39.106152,3.992977,-31.011799999999926,-21599.780825000053,-1.1599780825000052,1.2098789715,-2.369857054000005,-1.9587554704433552
4486,340022,340032,2025-03-26T15:10:00,2025-03-26T16:00:00,short,bear_flag,0.107973,30.206498,3.99316,-30.903826999999925,-21569.574327000053,-1.1569574327000054,1.2098789715,-2.366836404200005,-1.9562588159257097
4487,340042,340052,2025-03-26T16:50:00,2025-03-26T17:40:00,short,bear_flag,0.093815,26.528863,3.993895,-30.810011999999926,-21543.045464000053,-1.1543045464000055,1.2098789715,-2.3641835179000052,-1.954066128588801
4488,340112,340122,2025-03-26T22:40:00,2025-03-26T23:30:00,long,bull_flag,0.145029,15.042857,4.003809,-30.664982999999925,-21528.002607000053,-1.1528002607000056,1.2098789715,-2.362679232200006,-1.9528227929036335
4489,340467,340477,2025-03-28T04:15:00,2025-03-28T05:05:00,short,bear_flag,4.0493,385.833073,3.922049,-26.615682999999926,-21142.16953400005,-1.114216953400005,1.2098789715,-2.3240959249000053,-1.9209325723039936
4490,340534,340544,2025-03-28T09:50:00,2025-03-28T10:40:00,short,bear_flag,-0.067602,-11.750565,4.00155,-26.683284999999927,-21153.92009900005,-1.1153920099000052,1.2098789715,-2.3252709814000054,-1.9219037905230714
4491,340581,340591,2025-03-28T13:45:00,2025-03-28T14:35:00,short,bear_flag,0.082882,9.522284,3.997296,-26.600402999999925,-21144.39781500005,-1.1144397815000051,1.2098789715,-2.3243187530000053,-1.9211167461802647
4492,340628,340639,2025-03-28T17:40:00,2025-03-28T18:35:00,short,bear_flag,0.001109,-3.839929,3.999968,-26.599293999999926,-21148.237744000053,-1.1148237744000054,1.2098789715,-2.324702745900005,-1.9214341274299975
4493,340702,340712,2025-03-28T23:50:00,2025-03-29T00:40:00,long,bull_pennant,0.508981,61.427038,4.013088,-26.090312999999927,-21086.81070600005,-1.1086810706000052,1.2098789715,-2.318560042100005,-1.9163570048874141
4494,340722,340733,2025-03-29T01:30:00,2025-03-29T02:25:00,long,bull_flag,-0.031658,-9.55829,3.998888,-26.121970999999927,-21096.368996000052,-1.1096368996000052,1.2098789715,-2.3195158711000055,-1.9171470252303706
4495,340904,340916,2025-03-29T16:40:00,2025-03-29T17:40:00,short,bear_flag,0.886136,124.62416,3.97428,-25.235834999999927,-20971.744836000053,-1.0971744836000052,1.2098789715,-2.3070534551000055,-1.9068464775776173
4496,341041,341051,2025-03-30T04:05:00,2025-03-30T04:55:00,long,bull_flag,0.169139,22.016332,4.005204,-25.066695999999926,-20949.728504000053,-1.0949728504000054,1.2098789715,-2.304851821900005,-1.90502676399315
4497,341130,341140,2025-03-30T11:30:00,2025-03-30T12:20:00,short,bear_flag,-0.102237,-14.159139,4.002031,-25.168932999999925,-20963.887643000053,-1.0963887643000052,1.2098789715,-2.306267735800005,-1.9061970578269574
4498,341171,341181,2025-03-30T14:55:00,2025-03-30T15:45:00,short,bear_flag,-0.113193,-24.415623,4.004082,-25.282125999999923,-20988.303266000054,-1.0988303266000052,1.2098789715,-2.3087092981000055,-1.9082150797593271
4499,341230,341240,2025-03-30T19:50:00,2025-03-30T20:40:00,long,bull_flag,0.018817,0.298793,4.00086,-25.263308999999925,-20988.00447300005,-1.0988004473000053,1.2098789715,-2.308679418800005,-1.9081903836527712
4500,341323,341333,2025-03-31T03:35:00,2025-03-31T04:25:00,long,bull_flag,-0.243631,-52.857913,3.990226,-25.506939999999926,-21040.86238600005,-1.1040862386000052,1.2098789715,-2.3139652101000054,-1.9125592432036127
4501,341446,341456,2025-03-31T13:50:00,2025-03-31T14:40:00,long,bull_flag,0.300717,81.924871,4.017188,-25.206222999999927,-20958.937515000052,-1.0958937515000051,1.2098789715,-2.305772723000005,-1.905787915415476
4502,341502,341512,2025-03-31T18:30:00,2025-03-31T19:20:00,short,bear_flag,-0.019435,-6.990183,4.000598,-25.225657999999928,-20965.927698000054,-1.0965927698000053,1.2098789715,-2.3064717413000055,-1.906365674279351
4503,341541,341551,2025-03-31T21:45:00,2025-03-31T22:35:00,short,bear_pennant,0.044753,1.868495,3.998827,-25.180904999999928,-20964.059203000055,-1.0964059203000058,1.2098789715,-2.306284891800006,-1.9062112377576816
4504,341557,341568,2025-03-31T23:05:00,2025-04-01T00:00:00,short,bear_flag,0.057578,3.726853,3.998455,-25.12332699999993,-20960.332350000055,-1.0960332350000055,1.2098789715,-2.3059122065000057,-1.9059032025667415
4505,341589,341599,2025-04-01T01:45:00,2025-04-01T02:35:00,long,bull_flag,0.414641,25.418773,4.005885,-24.70868599999993,-20934.913577000054,-1.0934913577000054,1.2098789715,-2.303370329200005,-1.903802267382416
4506,341718,341729,2025-04-01T12:30:00,2025-04-01T13:25:00,short,bear_flag,-0.269699,-44.643933,4.008127,-24.97838499999993,-20979.557510000053,-1.0979557510000055,1.2098789715,-2.3078347225000053,-1.9074922177040297
4507,341879,341889,2025-04-02T01:55:00,2025-04-02T02:45:00,short,bear_flag,0.351935,62.14387,3.986774,-24.626449999999927,-20917.413640000053,-1.0917413640000055,1.2098789715,-2.3016203355000053,-1.9023558469211774
4508,341976,341986,2025-04-02T10:00:00,2025-04-02T10:50:00,long,bull_pennant,-0.243741,-45.136368,3.991771,-24.870190999999927,-20962.550008000053,-1.0962550008000056,1.2098789715,-2.306133972300006,-1.9060864984213057
4509,341989,341999,2025-04-02T11:05:00,2025-04-02T11:55:00,long,bull_flag,-0.285617,-51.884978,3.990421,-25.155807999999926,-21014.43498600005,-1.101443498600005,1.2098789715,-2.311322470100005,-1.9103749420774232
4510,342015,342025,2025-04-02T13:15:00,2025-04-02T14:05:00,short,bear_flag,-0.376081,-56.232571,4.010444,-25.531888999999925,-21070.66755700005,-1.1070667557000053,1.2098789715,-2.3169457272000056,-1.9150227268827322
4511,342053,342063,2025-04-02T16:25:00,2025-04-02T17:15:00,long,bull_pennant,0.008195,-1.535708,4.000493,-25.523693999999924,-21072.20326500005,-1.1072203265000051,1.2098789715,-2.317099298000005,-1.9151496575953217
4512,342072,342082,2025-04-02T18:00:00,2025-04-02T18:50:00,long,bull_flag,0.180565,46.368822,4.010076,-25.343128999999923,-21025.83444300005,-1.1025834443000053,1.2098789715,-2.312462415800005,-1.911317140203726
4513,342177,342188,2025-04-03T02:45:00,2025-04-03T03:40:00,long,bull_flag,-0.16437,-44.229766,3.991952,-25.507498999999925,-21070.06420900005,-1.1070064209000052,1.2098789715,-2.316885392400005,-1.9149728584236372
4514,342245,342259,2025-04-03T08:25:00,2025-04-03T09:35:00,short,bear_flag,-0.106819,-23.705663,4.00394,-25.614317999999926,-21093.76987200005,-1.1093769872000054,1.2098789715,-2.3192559587000057,-1.9169322001064346
4515,342286,342296,2025-04-03T11:50:00,2025-04-03T12:40:00,short,bear_pennant,0.829674,149.606821,3.969285,-24.784643999999926,-20944.16305100005,-1.094416305100005,1.2098789715,-2.304295276600005,-1.9045667631888459
4516,342311,342325,2025-04-03T13:55:00,2025-04-03T15:05:00,short,bear_flag,0.354689,126.350643,3.973935,-24.429954999999925,-20817.81240800005,-1.0817812408000052,1.2098789715,-2.2916602123000054,-1.894123516717395
4517,342480,342492,2025-04-04T04:00:00,2025-04-04T05:00:00,short,bear_pennant,0.197709,34.603093,3.992281,-24.232245999999925,-20783.209315000047,-1.0783209315000049,1.2098789715,-2.288199903000005,-1.8912634708933818
4518,342502,342512,2025-04-04T05:50:00,2025-04-04T06:40:00,short,bear_flag,0.008542,-2.222716,3.999645,-24.223703999999927,-20785.432031000048,-1.078543203100005,1.2098789715,-2.2884221746000053,-1.8914471848062904
4519,342583,342594,2025-04-04T12:35:00,2025-04-04T13:30:00,short,bear_flag,-0.088072,-35.662079,4.006331,-24.311775999999927,-20821.09411000005,-1.0821094110000051,1.2098789715,-2.291988382500005,-1.8943947588893235
4520,342593,342603,2025-04-04T13:25:00,2025-04-04T14:15:00,short,bear_flag,-0.213372,-73.821008,4.013961,-24.525147999999927,-20894.915118000048,-1.0894915118000048,1.2098789715,-2.299370483300005,-1.9004962789371076
4521,342746,342756,2025-04-05T02:10:00,2025-04-05T03:00:00,long,bull_flag,-0.098572,-12.58755,3.998282,-24.623719999999928,-20907.50266800005,-1.090750266800005,1.2098789715,-2.3006292383000053,-1.901536676389788
4522,342777,342787,2025-04-05T04:45:00,2025-04-05T05:35:00,short,bear_flag,-0.096816,-12.509472,4.001702,-24.720535999999928,-20920.01214000005,-1.092001214000005,1.2098789715,-2.3018801855000053,-1.9025706204697062
4523,342899,342913,2025-04-05T14:55:00,2025-04-05T16:05:00,short,bear_flag,0.153676,27.51609,3.993698,-24.566859999999927,-20892.49605000005,-1.089249605000005,1.2098789715,-2.2991285765000047,-1.9002963359628942
4524,342935,342945,2025-04-05T17:55:00,2025-04-05T18:45:00,short,bear_flag,-0.555965,-36.694507,4.006538,-25.122824999999928,-20929.19055700005,-1.0929190557000048,1.2098789715,-2.302798027200005,-1.9033292432093525
4525,343046,343067,2025-04-06T03:10:00,2025-04-06T04:55:00,long,bull_flag,0.128061,16.159938,4.004033,-24.99476399999993,-20913.03061900005,-1.091303061900005,1.2098789715,-2.3011820334000053,-1.9019935775452108
4526,343120,343131,2025-04-06T09:20:00,2025-04-06T10:15:00,short,bear_flag,0.313208,41.327547,3.990936,-24.68155599999993,-20871.703072000048,-1.087170307200005,1.2098789715,-2.2970492787000047,-1.898577736128547
4527,343252,343267,2025-04-06T20:20:00,2025-04-06T21:35:00,short,bear_pennant,0.199831,178.421011,3.963523,-24.48172499999993,-20693.28206100005,-1.0693282061000051,1.2098789715,-2.2792071776000054,-1.8838307229807119
4528,343270,343282,2025-04-06T21:50:00,2025-04-06T22:50:00,short,bear_flag,0.081627,91.577743,3.980888,-24.40009799999993,-20601.704318000047,-1.060170431800005,1.2098789715,-2.270049403300005,-1.8762615573734722
4529,343350,343360,2025-04-07T04:30:00,2025-04-07T05:20:00,short,bear_flag,-0.018833,-14.000645,4.002,-24.41893099999993,-20615.704963000047,-1.0615704963000048,1.2098789715,-2.2714494678000046,-1.8774187512192866
4530,343363,343373,2025-04-07T05:35:00,2025-04-07T06:25:00,short,bear_flag,0.478278,218.573725,3.955494,-23.94065299999993,-20397.13123800005,-1.0397131238000048,1.2098789715,-2.249592095300005,-1.8593530000037735
4531,343410,343420,2025-04-07T09:30:00,2025-04-07T10:20:00,long,bull_flag,0.167506,88.107701,4.018425,-23.77314699999993,-20309.02353700005,-1.030902353700005,1.2098789715,-2.240781325200005,-1.8520706434147698
4532,343509,343519,2025-04-07T17:45:00,2025-04-07T18:35:00,short,bear_flag,0.083503,35.554308,3.992091,-23.68964399999993,-20273.46922900005,-1.027346922900005,1.2098789715,-2.237225894400005,-1.84913197691692
4533,343694,343704,2025-04-08T09:10:00,2025-04-08T10:00:00,short,bear_flag,0.01151,-0.877322,3.999376,-23.67813399999993,-20274.34655100005,-1.0274346551000049,1.2098789715,-2.237313626600005,-1.8492044901203615
4534,343778,343788,2025-04-08T16:10:00,2025-04-08T17:00:00,short,bear_pennant,0.604959,225.29481,3.95415,-23.073174999999928,-20049.05174100005,-1.004905174100005,1.2098789715,-2.214784145600005,-1.8305832217698024
4535,343807,343821,2025-04-08T18:35:00,2025-04-08T19:45:00,short,bear_flag,0.180841,141.165046,3.970973,-22.892333999999927,-19907.886695000052,-0.9907886695000052,1.2098789715,-2.2006676410000052,-1.8189155219977349
4536,343865,343875,2025-04-08T23:25:00,2025-04-09T00:15:00,short,bear_flag,-0.23406,-47.494355,4.008697,-23.126393999999927,-19955.38105000005,-0.9955381050000052,1.2098789715,-2.205417076500005,-1.8228410679505767
4537,343956,343966,2025-04-09T07:00:00,2025-04-09T07:50:00,long,bull_flag,0.110921,43.954478,4.009593,-23.015472999999925,-19911.42657200005,-0.9911426572000053,1.2098789715,-2.2010216287000053,-1.8192081030809164
4538,344033,344043,2025-04-09T13:25:00,2025-04-09T14:15:00,short,bear_flag,-0.616615,-181.180795,4.035429,-23.632087999999925,-20092.60736700005,-1.0092607367000053,1.2098789715,-2.2191397082000055,-1.8341832203668524
4539,344056,344066,2025-04-09T15:20:00,2025-04-09T16:10:00,long,bull_flag,0.055014,14.119249,4.003625,-23.577073999999925,-20078.488118000052,-1.0078488118000055,1.2098789715,-2.2177277833000053,-1.8330162235570397
4540,344102,344114,2025-04-09T19:10:00,2025-04-09T20:10:00,long,bull_flag,0.041727,48.082446,4.010419,-23.535346999999923,-20030.40567200005,-1.0030405672000051,1.2098789715,-2.212919538700005,-1.8290420701803272
4541,344139,344149,2025-04-09T22:15:00,2025-04-09T23:05:00,long,bull_pennant,-0.058615,-82.242989,3.984348,-23.593961999999923,-20112.64866100005,-1.0112648661000052,1.2098789715,-2.221143837600005,-1.8358396913422221
4542,344154,344168,2025-04-09T23:30:00,2025-04-10T00:40:00,long,bull_flag,-0.098546,-134.910262,3.973813,-23.692507999999922,-20247.55892300005,-1.0247558923000053,1.2098789715,-2.2346348638000055,-1.8469904151069918
4543,344224,344234,2025-04-10T05:20:00,2025-04-10T06:10:00,short,bear_flag,0.097424,18.374184,3.995526,-23.595083999999922,-20229.18473900005,-1.0229184739000052,1.2098789715,-2.2327974454000055,-1.8454717355999648
4544,344260,344270,2025-04-10T08:20:00,2025-04-10T09:10:00,short,bear_pennant,-0.017721,-7.898263,4.000779,-23.612804999999923,-20237.08300200005,-1.023708300200005,1.2098789715,-2.2335872717000047,-1.8461245499050356
4545,344281,344299,2025-04-10T10:05:00,2025-04-10T11:35:00,short,bear_flag,0.308302,69.580401,3.985287,-23.304502999999922,-20167.50260100005,-1.0167502601000051,1.2098789715,-2.226629231600005,-1.8403735283037812
4546,344423,344433,2025-04-10T21:55:00,2025-04-10T22:45:00,long,bull_pennant,0.135893,14.302945,4.003661,-23.168609999999923,-20153.19965600005,-1.0153199656000051,1.2098789715,-2.2251989371000054,-1.8391913484877072
4547,344699,344709,2025-04-11T20:55:00,2025-04-11T21:45:00,short,bear_flag,0.021233,-0.815968,3.999363,-23.147376999999924,-20154.01562400005,-1.015401562400005,1.2098789715,-2.225280533900005,-1.839258790605408
