trade_no,conf_idx,exit_idx,entry_time,exit_time,side,family,gross_r,net_pnl,fees,cumulative_gross_r,cumulative_net_pnl,nav,peak_nav,drawdown,drawdown_pct
278,20496,20506,2020-05-11T02:00:00,2020-05-11T12:00:00,short,bear_flag,-0.073667,-127.963257,4.024788,12.184728,2675.3112229999992,1.2675311222999999,1.2863999435,-0.018868821200000108,-0.014667927572091122
279,20587,20599,2020-05-14T21:00:00,2020-05-15T09:00:00,long,bull_pennant,-0.117658,-172.199691,3.966353,12.06707,2503.1115319999994,1.2503111532,1.2863999435,-0.03608879030000001,-0.02805409816935367
280,20604,20619,2020-05-15T14:00:00,2020-05-16T05:00:00,long,bull_pennant,-0.079767,-117.408643,3.977314,11.987302999999999,2385.7028889999992,1.2385702888999999,1.2863999435,-0.047829654600000104,-0.037181014226311704
281,20620,20630,2020-05-16T06:00:00,2020-05-16T16:00:00,short,bear_flag,0.157207,85.02958,3.982198,12.144509999999999,2470.732468999999,1.2470732468999999,1.2863999435,-0.0393266966000001,-0.030571127431023637
282,20673,20683,2020-05-18T11:00:00,2020-05-18T21:00:00,long,bull_flag,0.08307,49.411567,4.010684,12.227579999999998,2520.1440359999992,1.2520144036,1.2863999435,-0.03438553989999993,-0.026730053956971367
283,20762,20772,2020-05-22T04:00:00,2020-05-22T14:00:00,short,bear_flag,-0.146744,-156.333673,4.030461,12.080835999999998,2363.810362999999,1.2363810362999998,1.2863999435,-0.05001890720000013,-0.03888285867294905
284,20795,20805,2020-05-23T13:00:00,2020-05-23T23:00:00,long,bull_flag,0.056647,24.497216,4.005701,12.137482999999998,2388.3075789999994,1.2388307579,1.2863999435,-0.04756918560000001,-0.036978535206224517
285,20850,20860,2020-05-25T20:00:00,2020-05-26T06:00:00,short,bear_flag,0.044539,25.018238,3.994198,12.182021999999998,2413.3258169999995,1.2413325817,1.2863999435,-0.04506736179999993,-0.03503370940563166
286,21007,21017,2020-06-01T09:00:00,2020-06-01T19:00:00,short,bear_flag,-0.112346,-36.91926,4.006583,12.069675999999998,2376.4065569999993,1.2376406557,1.2863999435,-0.04875928780000005,-0.037903676882429904
287,21082,21092,2020-06-04T12:00:00,2020-06-04T22:00:00,long,bull_flag,0.8436,174.938898,4.035795,12.913275999999998,2551.345454999999,1.2551345454999998,1.2863999435,-0.031265398000000166,-0.024304570408277715
288,21112,21122,2020-06-05T18:00:00,2020-06-06T04:00:00,long,bull_flag,-0.461781,-139.183828,3.972958,12.451494999999998,2412.161626999999,1.2412161626999998,1.2863999435,-0.045183780800000184,-0.035124209254134064
289,21285,21295,2020-06-12T23:00:00,2020-06-13T09:00:00,long,bull_pennant,-0.051724,-27.500743,3.995299,12.399770999999998,2384.660883999999,1.2384660883999998,1.2863999435,-0.047933855100000144,-0.03726201586233213
290,21320,21331,2020-06-14T10:00:00,2020-06-14T21:00:00,long,bull_flag,-0.571658,-87.684026,3.98326,11.828112999999998,2296.976857999999,1.2296976858,1.2863999435,-0.056702257700000036,-0.044078249526135815
291,21380,21390,2020-06-16T22:00:00,2020-06-17T08:00:00,long,bull_pennant,-0.049632,-31.910929,3.994417,11.778480999999998,2265.065928999999,1.2265065928999999,1.2863999435,-0.05989335060000012,-0.046558887772525814
292,21411,21421,2020-06-18T05:00:00,2020-06-18T15:00:00,short,bear_flag,0.151632,38.35278,3.991531,11.930112999999997,2303.418708999999,1.2303418708999998,1.2863999435,-0.056058072600000175,-0.04357748372366921
293,21533,21543,2020-06-23T07:00:00,2020-06-23T17:00:00,long,bull_flag,0.001331,-3.447051,4.000111,11.931443999999997,2299.971657999999,1.2299971658,1.2863999435,-0.05640277770000002,-0.043845444789542665
294,21576,21587,2020-06-25T02:00:00,2020-06-25T13:00:00,short,bear_pennant,0.140683,61.474324,3.986908,12.072126999999996,2361.445981999999,1.2361445981999999,1.2863999435,-0.05025534530000009,-0.039066656955275336
295,21587,21597,2020-06-25T13:00:00,2020-06-25T23:00:00,short,bear_flag,-0.094431,-63.688822,4.011935,11.977695999999996,2297.7571599999987,1.2297757159999998,1.2863999435,-0.05662422750000018,-0.04401759171874542
296,21651,21661,2020-06-28T05:00:00,2020-06-28T15:00:00,short,bear_pennant,-0.542802,-224.586597,4.044108,11.434893999999996,2073.1705629999988,1.2073170563,1.2863999435,-0.07908288720000001,-0.06147612770009425
297,21671,21681,2020-06-29T01:00:00,2020-06-29T11:00:00,long,bull_flag,-0.211074,-55.50695,3.989697,11.223819999999996,2017.6636129999988,1.2017663612999998,1.2863999435,-0.08463358220000017,-0.06579103382866414
298,21799,21809,2020-07-04T09:00:00,2020-07-04T19:00:00,short,bear_flag,-0.306261,-67.346447,4.012667,10.917558999999997,1950.317165999999,1.1950317166,1.2863999435,-0.09136822690000002,-0.07102629890623902
299,21811,21821,2020-07-04T21:00:00,2020-07-05T07:00:00,short,bear_flag,0.293349,56.486494,3.987905,11.210907999999996,2006.803659999999,1.2006803659999998,1.2863999435,-0.08571957750000014,-0.06663524663004627
300,21872,21883,2020-07-07T10:00:00,2020-07-07T21:00:00,long,bull_flag,-0.012165,-8.399571,3.99912,11.198742999999997,1998.404088999999,1.1998404088999999,1.2863999435,-0.0865595346000001,-0.06728819838447087
301,21921,21934,2020-07-09T11:00:00,2020-07-10T00:00:00,long,bull_flag,-0.852137,-203.413145,3.960109,10.346605999999996,1794.990943999999,1.1794990944,1.2863999435,-0.10690084910000008,-0.08310078808706045
302,22083,22093,2020-07-16T05:00:00,2020-07-16T15:00:00,short,bear_pennant,0.888523,76.235222,3.983956,11.235128999999995,1871.226165999999,1.1871226166,1.2863999435,-0.09927732690000002,-0.07717454233548016
303,22097,22107,2020-07-16T19:00:00,2020-07-17T05:00:00,short,bear_flag,0.120437,22.113252,3.994778,11.355565999999996,1893.3394179999991,1.1893339418,1.2863999435,-0.09706600170000002,-0.07545553946147232
304,22221,22231,2020-07-21T23:00:00,2020-07-22T09:00:00,long,bull_pennant,-0.282904,-83.300378,3.984137,11.072661999999996,1810.0390399999992,1.181003904,1.2863999435,-0.10539603949999998,-0.0819310044535928
305,22324,22334,2020-07-26T06:00:00,2020-07-26T16:00:00,long,bull_flag,0.808059,199.572977,4.040723,11.880720999999996,2009.6120169999992,1.2009612017,1.2863999435,-0.0854387418,-0.0664169352865025
306,22340,22352,2020-07-26T22:00:00,2020-07-27T10:00:00,long,bull_flag,0.622166,339.830656,4.06878,12.502886999999996,2349.442672999999,1.2349442673,1.2863999435,-0.05145567620000002,-0.03999975004663081
307,22375,22386,2020-07-28T09:00:00,2020-07-28T20:00:00,long,bull_flag,0.105677,174.961392,4.035799,12.608563999999996,2524.4040649999993,1.2524404064999999,1.2863999435,-0.033959537000000095,-0.026398894971655484
308,22421,22431,2020-07-30T07:00:00,2020-07-30T17:00:00,long,bull_flag,0.237816,87.172519,4.018238,12.846379999999996,2611.5765839999995,1.2611576584,1.2863999435,-0.02524228510000004,-0.019622423980617976
309,22519,22529,2020-08-03T09:00:00,2020-08-03T19:00:00,short,bear_flag,-0.299393,-248.141724,4.048819,12.546986999999996,2363.4348599999994,1.236343486,1.2863999435,-0.050056457499999985,-0.038912048895002105
310,22590,22601,2020-08-06T08:00:00,2020-08-06T19:00:00,long,bull_flag,0.23468,129.47294,4.0267,12.781666999999995,2492.9077999999995,1.24929078,1.2863999435,-0.03710916350000004,-0.02884729876389336
311,22634,22644,2020-08-08T04:00:00,2020-08-08T14:00:00,short,bear_flag,-0.495175,-170.043667,4.033202,12.286491999999996,2322.8641329999996,1.2322864133,1.2863999435,-0.05411353019999998,-0.0420658679856355
312,22761,22772,2020-08-13T11:00:00,2020-08-13T22:00:00,long,bull_flag,0.38568,139.304663,4.028667,12.672171999999996,2462.1687959999995,1.2462168796,1.2863999435,-0.04018306390000004,-0.03123683587133186
313,22814,22829,2020-08-15T16:00:00,2020-08-16T07:00:00,long,bull_flag,0.009195,0.094535,4.000819,12.681366999999996,2462.2633309999997,1.2462263331,1.2863999435,-0.04017361039999989,-0.03122948706814821
314,22896,22907,2020-08-19T02:00:00,2020-08-19T13:00:00,short,bear_flag,0.102266,36.753268,3.991851,12.783632999999996,2499.0165989999996,1.2499016599,1.2863999435,-0.03649828360000007,-0.028372423198882113
315,22909,22919,2020-08-19T15:00:00,2020-08-20T01:00:00,short,bear_flag,-0.043523,-29.619489,4.005123,12.740109999999996,2469.3971099999994,1.246939711,1.2863999435,-0.03946023249999997,-0.030674933327995757
316,22976,22986,2020-08-22T10:00:00,2020-08-22T20:00:00,short,bear_flag,-0.087665,-37.966157,4.006792,12.652444999999997,2431.4309529999996,1.2431430953,1.2863999435,-0.043256848199999975,-0.0336262827269006
317,22997,23007,2020-08-23T07:00:00,2020-08-23T17:00:00,long,bull_flag,0.065284,9.995999,4.0028,12.717728999999997,2441.426952,1.2441426951999999,1.2863999435,-0.042257248300000105,-0.03284923053170219
318,23035,23045,2020-08-24T21:00:00,2020-08-25T07:00:00,long,bull_flag,-0.632523,-147.459537,3.971302,12.085205999999996,2293.9674149999996,1.2293967415,1.2863999435,-0.057003201999999975,-0.04431219255568941
319,23068,23081,2020-08-26T06:00:00,2020-08-26T19:00:00,short,bear_flag,-0.249079,-126.416929,4.024478,11.836126999999996,2167.5504859999996,1.2167550486,1.2863999435,-0.06964489489999992,-0.05413937963220994
320,23151,23161,2020-08-29T17:00:00,2020-08-30T03:00:00,long,bull_flag,0.275031,85.129353,4.017829,12.111157999999996,2252.6798389999994,1.2252679839,1.2863999435,-0.06113195959999995,-0.04752173685088468
321,23193,23205,2020-08-31T11:00:00,2020-08-31T23:00:00,long,bull_flag,-0.112383,-30.460465,3.994707,11.998774999999997,2222.2193739999993,1.2222219373999998,1.2863999435,-0.06417800610000013,-0.0498896213609793
322,23254,23264,2020-09-03T00:00:00,2020-09-03T10:00:00,short,bear_flag,0.196436,129.246524,3.973356,12.195210999999997,2351.4658979999995,1.2351465898,1.2863999435,-0.05125335369999995,-0.03984247197691204
323,23291,23305,2020-09-04T13:00:00,2020-09-05T03:00:00,short,bear_flag,-0.020133,-38.623095,4.006923,12.175077999999997,2312.8428029999995,1.2312842803,1.2863999435,-0.055115663200000053,-0.042844889319602175
324,23308,23318,2020-09-05T06:00:00,2020-09-05T16:00:00,long,bull_flag,-0.538326,-233.029359,3.954185,11.636751999999998,2079.8134439999994,1.2079813444,1.2863999435,-0.07841859909999993,-0.06095973456485149
325,23357,23367,2020-09-07T07:00:00,2020-09-07T17:00:00,long,bull_flag,0.137528,45.256323,4.009853,11.774279999999997,2125.0697669999995,1.2125069766999998,1.2863999435,-0.07389296680000013,-0.05744167447563331
326,23433,23443,2020-09-10T11:00:00,2020-09-10T21:00:00,long,bull_flag,0.121213,43.650462,4.009532,11.895492999999997,2168.7202289999996,1.2168720229,1.2863999435,-0.0695279205999999,-0.05404844811391263
327,23445,23455,2020-09-10T23:00:00,2020-09-11T09:00:00,long,bull_flag,-0.038744,-21.318934,3.996536,11.856748999999997,2147.4012949999997,1.2147401295,1.2863999435,-0.07165981399999999,-0.05570570362824334
328,23479,23489,2020-09-12T09:00:00,2020-09-12T19:00:00,long,bull_flag,0.63445,99.441505,4.020692,12.491198999999996,2246.8427999999994,1.22468428,1.2863999435,-0.06171566350000002,-0.047975486793077615
329,23612,23622,2020-09-17T22:00:00,2020-09-18T08:00:00,short,bear_flag,-0.183338,-46.974806,4.008593,12.307860999999995,2199.8679939999993,1.2199867994,1.2863999435,-0.06641314409999999,-0.051627135429829885
330,23690,23703,2020-09-21T04:00:00,2020-09-21T17:00:00,short,bear_flag,1.895156,509.375363,3.897345,14.203016999999996,2709.2433569999994,1.2709243357,1.2863999435,-0.015475607800000013,-0.01203016828335235
331,23764,23774,2020-09-24T06:00:00,2020-09-24T16:00:00,short,bear_flag,-1.195267,-375.497223,4.074285,13.007749999999996,2333.7461339999995,1.2333746133999999,1.2863999435,-0.0530253301000001,-0.041219941253829884
332,24034,24044,2020-10-05T12:00:00,2020-10-05T22:00:00,long,bull_pennant,0.295305,42.384103,4.009279,13.303054999999997,2376.1302369999994,1.2376130237,1.2863999435,-0.04878691979999994,-0.037925156982875685
333,24155,24165,2020-10-10T13:00:00,2020-10-10T23:00:00,long,bull_flag,-0.106492,-57.502982,3.989297,13.196562999999998,2318.6272549999994,1.2318627254999999,1.2863999435,-0.05453721800000011,-0.04239522729736511
334,24176,24189,2020-10-11T10:00:00,2020-10-11T23:00:00,long,bull_pennant,-0.052777,-28.516841,3.995096,13.143785999999997,2290.1104139999993,1.2290110414,1.2863999435,-0.05738890210000003,-0.04461202162669409
335,24234,24244,2020-10-13T20:00:00,2020-10-14T06:00:00,long,bull_flag,-0.013416,-7.210633,3.999358,13.130369999999997,2282.899780999999,1.2282899780999998,1.2863999435,-0.05810996540000013,-0.0451725497141241
336,24323,24336,2020-10-17T13:00:00,2020-10-18T02:00:00,short,bear_pennant,-0.223043,-52.20752,4.00964,12.907326999999997,2230.6922609999992,1.2230692261,1.2863999435,-0.06333071739999996,-0.04923097029038381
337,24367,24377,2020-10-19T09:00:00,2020-10-19T19:00:00,long,bull_flag,0.96486,172.174038,4.035242,13.872186999999997,2402.8662989999993,1.2402866299,1.2863999435,-0.04611331360000004,-0.03584679386298495
338,24438,24448,2020-10-22T08:00:00,2020-10-22T18:00:00,long,bull_flag,0.124126,177.594101,4.036326,13.996312999999997,2580.4603999999995,1.25804604,1.2863999435,-0.0283539035,-0.022041281673921387
339,24462,24473,2020-10-23T08:00:00,2020-10-23T19:00:00,long,bull_flag,0.000743,-2.959742,4.000208,13.997055999999997,2577.5006579999995,1.2577500658,1.2863999435,-0.028649877699999937,-0.022271361130544065
340,24474,24484,2020-10-23T20:00:00,2020-10-24T06:00:00,long,bull_flag,0.011204,10.694018,4.002939,14.008259999999996,2588.1946759999996,1.2588194676,1.2863999435,-0.027580475900000012,-0.02144004750572348
341,24516,24526,2020-10-25T14:00:00,2020-10-26T00:00:00,long,bull_flag,0.120481,44.673869,4.009737,14.128740999999996,2632.868545,1.2632868545,1.2863999435,-0.023113088999999976,-0.017967265248095776
342,24619,24629,2020-10-29T21:00:00,2020-10-30T07:00:00,short,bear_flag,0.375711,213.852091,3.956438,14.504451999999997,2846.720636,1.2846720636,1.2863999435,-0.0017278799000000067,-0.0013431902797654827
343,24803,24816,2020-11-06T13:00:00,2020-11-07T02:00:00,long,bull_flag,-0.047911,-77.489929,3.985299,14.456540999999998,2769.230707,1.2769230707,1.2863999435,-0.00947687279999987,-0.007366972338490263
344,24883,24893,2020-11-09T21:00:00,2020-11-10T07:00:00,long,bull_flag,-0.080849,-65.363872,3.987725,14.375691999999997,2703.8668350000003,1.2703866835,1.2863999435,-0.01601326000000003,-0.012448119327828633
345,24937,24947,2020-11-12T03:00:00,2020-11-12T13:00:00,long,bull_flag,0.517122,231.327205,4.047075,14.892813999999998,2935.1940400000003,1.293519404,1.293519404,0.0,0.0
346,25061,25072,2020-11-17T07:00:00,2020-11-17T18:00:00,long,bull_flag,0.860831,526.25732,4.106073,15.753644999999997,3461.4513600000005,1.346145136,1.346145136,0.0,0.0
347,25301,25313,2020-11-27T07:00:00,2020-11-27T19:00:00,short,bear_flag,0.110556,166.257758,3.965955,15.864200999999998,3627.7091180000007,1.3627709118000002,1.3627709118000002,0.0,0.0
348,25399,25409,2020-12-01T09:00:00,2020-12-01T19:00:00,long,bull_flag,-0.165786,-256.950729,3.9494,15.698414999999997,3370.7583890000005,1.3370758389000001,1.3627709118000002,-0.02569507290000006,-0.018855020075282503
349,25410,25420,2020-12-01T20:00:00,2020-12-02T06:00:00,long,bull_pennant,-0.032839,-55.344584,3.989729,15.665575999999998,3315.4138050000006,1.3315413805,1.3627709118000002,-0.03122953130000017,-0.022916200389653918
350,25497,25507,2020-12-05T11:00:00,2020-12-05T21:00:00,short,bear_flag,0.007237,-0.625011,3.999325,15.672812999999998,3314.7887940000005,1.3314788794,1.3627709118000002,-0.031292032400000114,-0.022962063637437358
351,25599,25609,2020-12-09T17:00:00,2020-12-10T03:00:00,short,bear_flag,-0.078165,-61.738307,4.011545,15.594647999999998,3253.0504870000004,1.3253050487,1.3627709118000002,-0.03746586310000022,-0.027492414737935622
352,25701,25712,2020-12-13T23:00:00,2020-12-14T10:00:00,long,bull_flag,-0.04888,-48.877704,3.991023,15.545767999999997,3204.1727830000004,1.3204172783,1.3627709118000002,-0.0423536335000001,-0.031079056012472295
353,25800,25810,2020-12-18T02:00:00,2020-12-18T12:00:00,long,bull_flag,-0.014025,-31.777009,3.994443,15.531742999999997,3172.3957740000005,1.3172395774,1.3627709118000002,-0.04553133440000012,-0.033410849913035334
354,25853,25863,2020-12-20T07:00:00,2020-12-20T17:00:00,long,bull_flag,0.064756,35.770372,4.007956,15.596498999999996,3208.1661460000005,1.3208166146,1.3627709118000002,-0.04195429720000021,-0.03078602341503267
355,25930,25942,2020-12-23T12:00:00,2020-12-24T00:00:00,long,bull_flag,-0.538835,-329.593563,3.934868,15.057663999999995,2878.5725830000006,1.2878572583,1.3627709118000002,-0.07491365350000012,-0.05497156774578593
356,25988,25999,2020-12-25T22:00:00,2020-12-26T09:00:00,long,bull_pennant,0.149062,107.936203,4.022392,15.206725999999996,2986.508786000001,1.2986508786000002,1.3627709118000002,-0.06412003320000004,-0.047051219427121316
357,26038,26052,2020-12-28T00:00:00,2020-12-28T14:00:00,long,bull_flag,0.073943,144.073895,4.029621,15.280668999999996,3130.582681000001,1.3130582681,1.3627709118000002,-0.04971264370000017,-0.03647909070376165
358,26103,26113,2020-12-30T17:00:00,2020-12-31T03:00:00,long,bull_pennant,0.369228,273.712304,4.055554,15.649896999999996,3404.294985000001,1.3404294985,1.3627709118000002,-0.022341413300000168,-0.01639410784787798
359,26127,26137,2020-12-31T17:00:00,2021-01-01T03:00:00,long,bull_flag,0.242007,243.213804,4.049453,15.891903999999995,3647.508789000001,1.3647508789000002,1.3647508789000002,0.0,0.0
360,26157,26167,2021-01-01T23:00:00,2021-01-02T09:00:00,long,bull_flag,0.252277,91.824684,4.019169,16.144180999999996,3739.333473000001,1.3739333473000002,1.3739333473000002,0.0,0.0
361,26201,26213,2021-01-03T19:00:00,2021-01-04T07:00:00,long,bull_flag,-0.12653,-218.323551,3.957127,16.017650999999997,3521.009922000001,1.3521009922,1.3739333473000002,-0.021832355100000145,-0.015890403375756312
362,26226,26236,2021-01-04T20:00:00,2021-01-05T06:00:00,short,bear_flag,0.030184,34.986325,3.992204,16.047834999999996,3555.996247000001,1.3555996247000002,1.3739333473000002,-0.01833372259999999,-0.01334396798507631
363,26306,26317,2021-01-08T04:00:00,2021-01-08T15:00:00,long,bull_flag,0.203786,554.130076,4.111648,16.251620999999997,4110.126323000001,1.4110126323,1.4110126323,0.0,0.0
364,26399,26409,2021-01-12T01:00:00,2021-01-12T11:00:00,short,bear_flag,-0.121647,-331.110671,4.065409,16.129973999999997,3779.0156520000014,1.3779015652000002,1.4110126323,-0.03311106709999989,-0.02346617340060786
365,26479,26493,2021-01-15T09:00:00,2021-01-15T23:00:00,long,bull_flag,-0.252089,-504.607042,3.899859,15.877884999999997,3274.4086100000013,1.3274408610000001,1.4110126323,-0.08357177129999993,-0.059228223324815366
366,26499,26509,2021-01-16T05:00:00,2021-01-16T15:00:00,short,bear_flag,-0.352869,-452.303414,4.089643,15.525015999999997,2822.1051960000013,1.2822105196000002,1.4110126323,-0.12880211269999986,-0.09128345824236028
367,26615,26625,2021-01-21T01:00:00,2021-01-21T11:00:00,short,bear_flag,0.866733,736.775453,3.851875,16.391748999999997,3558.8806490000015,1.3558880649000002,1.4110126323,-0.055124567399999824,-0.03906738050257197
368,26648,26658,2021-01-22T10:00:00,2021-01-22T20:00:00,short,bear_flag,-0.356052,-678.520535,4.134877,16.035697,2880.3601140000014,1.2880360114000002,1.4110126323,-0.12297662089999983,-0.08715486884021983
369,26697,26707,2021-01-24T11:00:00,2021-01-24T21:00:00,short,bear_flag,0.541149,277.391428,3.943733,16.576846,3157.7515420000013,1.3157751542000002,1.4110126323,-0.09523747809999983,-0.06749583662107927
370,26758,26768,2021-01-27T00:00:00,2021-01-27T10:00:00,short,bear_flag,0.301036,292.548172,3.940702,16.877882,3450.2997140000016,1.3450299714000002,1.4110126323,-0.06598266089999982,-0.046762629468770744
371,26940,26950,2021-02-03T14:00:00,2021-02-04T00:00:00,long,bull_flag,0.408217,410.372835,4.082891,17.286099,3860.6725490000017,1.3860672549000002,1.4110126323,-0.024945377399999913,-0.017679060292563165
372,26969,26987,2021-02-04T19:00:00,2021-02-05T13:00:00,long,bull_flag,0.151834,210.965045,4.043002,17.437933,4071.6375940000016,1.4071637594000002,1.4110126323,-0.003848872899999911,-0.002727738088160181
373,27028,27043,2021-02-07T06:00:00,2021-02-07T21:00:00,long,bull_flag,-0.000117,-4.129535,3.999974,17.437816,4067.5080590000016,1.4067508059000002,1.4110126323,-0.004261826399999835,-0.0030204027252774823
374,27049,27059,2021-02-08T03:00:00,2021-02-08T13:00:00,short,bear_flag,-1.566502,-1270.180256,4.253185,15.871314000000002,2797.3278030000015,1.2797327803000003,1.4110126323,-0.1312798519999998,-0.09303945903447308
375,27087,27098,2021-02-09T17:00:00,2021-02-10T04:00:00,long,bull_flag,-0.041873,-103.699491,3.980056,15.829441000000001,2693.6283120000016,1.2693628312,1.4110126323,-0.14164980110000003,-0.1003887547548783
376,27153,27163,2021-02-12T11:00:00,2021-02-12T21:00:00,long,bull_flag,0.067489,58.820442,4.012567,15.896930000000001,2752.448754000002,1.2752448754000003,1.4110126323,-0.13576775689999976,-0.09622008605174115
377,27170,27185,2021-02-13T04:00:00,2021-02-13T19:00:00,long,bull_pennant,-0.272192,-219.957218,3.9568,15.624738,2532.491536000002,1.2532491536,1.4110126323,-0.15776347869999996,-0.11180869333737997
378,27212,27222,2021-02-14T22:00:00,2021-02-15T08:00:00,long,bull_pennant,-0.493151,-292.276914,3.942333,15.131587000000001,2240.214622000002,1.2240214622,1.4110126323,-0.1869911701,-0.13252267614018298
379,27260,27270,2021-02-16T22:00:00,2021-02-17T08:00:00,long,bull_flag,0.631946,387.313171,4.078278,15.763533,2627.527793000002,1.2627527793000002,1.4110126323,-0.14825985299999989,-0.10507337043349574
380,27344,27354,2021-02-20T10:00:00,2021-02-20T20:00:00,long,bull_flag,0.155365,143.562396,4.029518,15.918898,2771.090189000002,1.2771090189,1.4110126323,-0.1339036134,-0.09489894727712855
381,27435,27445,2021-02-24T05:00:00,2021-02-24T15:00:00,short,bear_flag,0.045624,80.978888,3.983008,15.964522,2852.069077000002,1.2852069077000001,1.4110126323,-0.12580572459999995,-0.08915988540437958
382,27553,27563,2021-03-01T03:00:00,2021-03-01T13:00:00,short,bear_flag,-0.301599,-319.975257,4.063182,15.662923000000001,2532.093820000002,1.253209382,1.4110126323,-0.15780325029999998,-0.11183687990289293
383,27583,27593,2021-03-02T09:00:00,2021-03-02T19:00:00,long,bull_flag,-0.248326,-345.043872,3.931778,15.414597,2187.0499480000017,1.2187049948000002,1.4110126323,-0.1923076374999999,-0.13629051441341933
384,27634,27645,2021-03-04T12:00:00,2021-03-04T23:00:00,long,bull_flag,-0.243989,-202.831001,3.960226,15.170608000000001,1984.2189470000017,1.1984218947000003,1.4110126323,-0.2125907375999998,-0.15066536807219755
385,27669,27684,2021-03-05T23:00:00,2021-03-06T14:00:00,short,bear_flag,0.250442,240.365734,3.951137,15.421050000000001,2224.5846810000016,1.2224584681000001,1.4110126323,-0.18855416419999993,-0.13363038705943409
386,27778,27790,2021-03-10T12:00:00,2021-03-11T00:00:00,long,bull_pennant,0.062976,65.141806,4.013831,15.484026000000002,2289.7264870000017,1.2289726487000001,1.4110126323,-0.18203998359999995,-0.12901371641391224
387,27983,27993,2021-03-19T01:00:00,2021-03-19T11:00:00,long,bull_flag,0.283033,246.475484,4.050105,15.767059000000001,2536.201971000002,1.2536201971,1.4110126323,-0.1573924352,-0.11154573077311492
388,28189,28199,2021-03-27T15:00:00,2021-03-28T01:00:00,long,bull_flag,0.252937,197.311259,4.04027,16.019996000000003,2733.513230000002,1.2733513230000002,1.4110126323,-0.13766130929999987,-0.09756206723366256
389,28723,28733,2021-04-18T21:00:00,2021-04-19T07:00:00,short,bear_flag,-0.114542,-186.159274,4.036425,15.905454000000002,2547.3539560000017,1.2547353956000002,1.4110126323,-0.15627723669999982,-0.1107553774662261
390,28953,28963,2021-04-28T11:00:00,2021-04-28T21:00:00,long,bull_flag,-0.022693,-13.570817,3.998085,15.882761000000002,2533.783139000002,1.2533783139000003,1.4110126323,-0.15763431839999975,-0.111717156027902
391,29025,29035,2021-05-01T11:00:00,2021-05-01T21:00:00,long,bull_flag,-0.061801,-67.28862,3.98734,15.820960000000001,2466.494519000002,1.2466494519000002,1.4110126323,-0.16436318039999986,-0.11648597371667901
392,29291,29301,2021-05-12T13:00:00,2021-05-12T23:00:00,long,bull_flag,-2.386439,-1259.209831,3.748908,13.434521,1207.2846880000022,1.1207284688000003,1.4110126323,-0.29028416349999975,-0.20572754407366745
393,29330,29340,2021-05-14T04:00:00,2021-05-14T14:00:00,short,bear_flag,-0.177864,-344.67102,4.068121,13.256657,862.6136680000022,1.0862613668000003,1.4110126323,-0.3247512654999998,-0.23015475415740527
394,29351,29361,2021-05-15T01:00:00,2021-05-15T11:00:00,long,bull_flag,-0.499003,-337.778351,3.933231,12.757654,524.8353170000023,1.0524835317000003,1.4110126323,-0.35852910059999976,-0.2540934732920036
395,29383,29393,2021-05-16T09:00:00,2021-05-16T19:00:00,short,bear_flag,0.862578,750.016225,3.849227,13.620232,1274.8515420000022,1.1274851542000002,1.4110126323,-0.2835274780999999,-0.20093900763867734
396,29468,29478,2021-05-19T22:00:00,2021-05-20T08:00:00,short,bear_flag,-0.073854,-192.907497,4.037774,13.546377999999999,1081.9440450000022,1.1081944045000003,1.4110126323,-0.3028182277999998,-0.21461057177524734
397,29480,29490,2021-05-20T10:00:00,2021-05-20T20:00:00,short,bear_flag,0.042732,96.49809,3.979904,13.58911,1178.4421350000023,1.1178442135000002,1.4110126323,-0.2931684187999999,-0.20777164717662744
398,29524,29534,2021-05-22T06:00:00,2021-05-22T16:00:00,short,bear_flag,-0.273498,-480.631968,4.095307,13.315612,697.8101670000024,1.0697810167000001,1.4110126323,-0.3412316155999999,-0.24183455752892902
399,29535,29545,2021-05-22T17:00:00,2021-05-23T03:00:00,short,bear_flag,0.103615,140.158064,3.971174,13.419227,837.9682310000023,1.0837968231000001,1.4110126323,-0.32721580919999993,-0.23190140308427054
400,29596,29607,2021-05-25T06:00:00,2021-05-25T17:00:00,long,bull_flag,-0.116613,-241.132726,3.952564,13.302614,596.8355050000023,1.0596835505000002,1.4110126323,-0.3513290817999999,-0.2489907416543261
401,29694,29705,2021-05-29T08:00:00,2021-05-29T19:00:00,short,bear_flag,0.376736,485.63797,3.902092,13.67935,1082.4734750000023,1.1082473475000003,1.4110126323,-0.30276528479999976,-0.21457305049528985
402,29808,29819,2021-06-03T02:00:00,2021-06-03T13:00:00,long,bull_flag,0.468031,274.247025,4.055661,14.147381,1356.7205000000022,1.1356720500000002,1.4110126323,-0.2753405822999999,-0.19513686553690535
403,29951,29961,2021-06-09T01:00:00,2021-06-09T11:00:00,short,bear_flag,-0.500675,-761.094445,4.151389,13.646706,595.6260550000022,1.0595626055000003,1.4110126323,-0.3514500267999998,-0.2490764566913366
404,30098,30111,2021-06-15T04:00:00,2021-06-15T17:00:00,long,bull_pennant,0.031524,44.752959,4.009753,13.67823,640.3790140000023,1.0640379014000003,1.4110126323,-0.34697473089999975,-0.2459047658095157
405,30203,30213,2021-06-19T13:00:00,2021-06-19T23:00:00,short,bear_flag,0.06798,75.820972,3.984039,13.74621,716.1999860000022,1.0716199986000001,1.4110126323,-0.33939263369999995,-0.24053125105391726
