preset,family,pattern_kind,side,base_idx,tip_idx,conf_idx,flag_end_idx,exit_idx,support_pivot_idx,resist_pivot_idx,flag_extreme_idx,base_time,tip_time,entry_time,exit_time,base_price,tip_price,entry_price,exit_price,support_tip_price,support_conf_price,resist_tip_price,resist_conf_price,flag_extreme_price,structure_stop_price,target_price,target_hit,flag_width,pole_width,hold_bars,holding_bars,flag_height_log,flag_height_ratio,pole_height_log,support_intercept_log,support_slope,resist_intercept_log,resist_slope,flag_quality_score,gross_log_return,gross_return_pct,gross_r,structure_r,net_pnl,net_return_pct,fees,exit_reason
baseline,bull_flag,flag,long,33865,33887,33897,33896,33907,33891,33888,33893,2021-11-19T03:00:00,2021-11-20T01:00:00,2021-11-20T11:00:00,2021-11-20T21:00:00,55901.030188,58793.56048,58626.279391,59594.127835,58489.659814,58266.933491,58822.477045,58448.530316,58380.617038,58266.933491,61659.824362,false,10,22,10,10,0.007048,0.139712,0.05045,10.976605,-0.000382,10.982279,-0.000638,5.174552,0.016374,1.650878,0.324562,2.693362,161.054799,1.610548,4.033018,固定持有期
baseline,bear_flag,flag,short,34023,34053,34065,34064,34077,34060,34062,34062,2021-11-25T17:00:00,2021-11-26T23:00:00,2021-11-27T11:00:00,2021-11-27T23:00:00,59156.906658,53725.931129,54605.178891,54720.04272,53726.42192,54605.906322,54038.767319,55398.786646,55055.606097,55398.786646,49592.080556,false,12,30,12,12,0.024448,0.253879,0.096298,10.89166,0.001353,10.897457,0.002071,3.363332,-0.002101,-0.210353,-0.021821,-0.144736,-25.039543,-0.250395,4.004207,固定持有期
baseline,bear_flag,flag,short,34209,34233,34243,34242,34253,34238,34237,34242,2021-12-03T11:00:00,2021-12-04T11:00:00,2021-12-04T21:00:00,2021-12-05T07:00:00,56960.572999,46488.210539,48703.948777,49288.781562,46488.643325,49236.041659,47110.124317,49893.195884,49252.023086,49893.195884,39749.590035,false,10,24,10,10,0.057752,0.284266,0.203161,10.746963,0.005742,10.760243,0.00574,3.070697,-0.011936,-1.200791,-0.058753,-0.491767,-124.103147,-1.241031,4.024016,固定持有期
baseline,bull_flag,flag,long,34279,34309,34322,34321,34335,34314,34309,34321,2021-12-06T09:00:00,2021-12-07T15:00:00,2021-12-08T04:00:00,2021-12-08T17:00:00,47427.889005,51734.44538,50232.828494,50265.411883,50916.661479,49673.766055,51734.44538,50274.54505,50109.323741,49673.766055,54794.079528,false,13,30,13,13,0.031917,0.367224,0.086913,10.837945,-0.001901,10.853879,-0.002202,2.556955,0.000648,0.064865,0.007461,0.058282,2.485176,0.024852,4.001297,固定持有期
baseline,bear_pennant,pennant,short,34309,34331,34341,34340,34351,34331,34332,34332,2021-12-07T15:00:00,2021-12-08T13:00:00,2021-12-08T23:00:00,2021-12-09T09:00:00,51734.44538,49048.675058,50470.431533,49207.642032,49048.675058,50355.042883,50736.531402,50671.401739,50730.014671,50671.401739,47850.281918,false,10,22,10,10,0.033705,0.63223,0.053311,10.800568,0.002629,10.834401,-0.000128,1.829022,0.025339,2.502038,0.475303,6.283466,246.253866,2.462539,3.949959,固定持有期
baseline,bear_flag,flag,short,34332,34365,34381,34380,34397,34373,34379,34379,2021-12-08T14:00:00,2021-12-09T23:00:00,2021-12-10T15:00:00,2021-12-11T07:00:00,50730.014671,47546.150374,47979.042131,48023.352476,47353.749209,48034.122279,48239.441213,49812.441925,49613.045484,49812.441925,44967.831505,false,16,33,16,16,0.042553,0.656511,0.064817,10.765401,0.000892,10.783932,0.002005,1.738923,-0.000923,-0.092354,-0.014242,-0.024168,-13.237201,-0.132372,4.001847,固定持有期
baseline,bear_flag,flag,short,34432,34458,34468,34467,34478,34467,34462,34464,2021-12-12T18:00:00,2021-12-13T20:00:00,2021-12-14T06:00:00,2021-12-14T16:00:00,50469.521034,46659.83895,46670.832548,46736.689298,46660.282466,46705.930252,46945.369173,47086.679822,47030.569105,47086.679822,43147.893733,false,10,26,10,10,0.007914,0.100833,0.078486,10.750649,0.000098,10.75674,0.000301,6.990415,-0.00141,-0.141109,-0.017966,-0.158368,-18.113723,-0.181137,4.002822,固定持有期
baseline,bear_flag,flag,short,34432,34479,34489,34488,34499,34488,34483,34485,2021-12-12T18:00:00,2021-12-14T17:00:00,2021-12-15T03:00:00,2021-12-15T13:00:00,50469.521034,46621.087983,48263.137024,47653.197813,46482.084454,48169.274057,47696.81918,49176.554972,48345.165566,49176.554972,44582.946528,false,10,47,10,10,0.036313,0.457826,0.079317,10.746822,0.003565,10.77262,0.003055,3.19054,0.012718,1.263779,0.160349,0.667755,122.403138,1.224031,3.974724,固定持有期
baseline,bear_pennant,pennant,short,34521,34548,34559,34558,34570,34548,34550,34550,2021-12-16T11:00:00,2021-12-17T14:00:00,2021-12-18T01:00:00,2021-12-18T12:00:00,49207.908195,45970.004311,45662.244961,47034.47246,45970.004311,46171.008356,47166.311373,46681.306728,47077.75543,46681.306728,42657.647412,false,11,27,11,11,0.023812,0.349833,0.068065,10.735744,0.000397,10.761435,-0.00094,2.69692,-0.029609,-3.005169,-0.435009,-1.34656,-304.576975,-3.04577,4.060103,固定持有期
baseline,bear_flag,flag,short,34521,34559,34571,34570,34583,34566,34568,34568,2021-12-16T11:00:00,2021-12-18T01:00:00,2021-12-18T13:00:00,2021-12-19T01:00:00,49207.908195,45662.244961,46639.011992,46578.205124,45592.921757,46870.110136,46032.964881,47745.064719,47311.160574,47745.064719,43278.449917,false,12,38,12,12,0.035474,0.474368,0.074783,10.727508,0.002302,10.737113,0.003043,2.531509,0.001305,0.130378,0.017446,0.054976,9.040377,0.090404,3.997392,固定持有期
baseline,bear_flag,flag,short,34586,34619,34629,34628,34639,34623,34620,34626,2021-12-19T04:00:00,2021-12-20T13:00:00,2021-12-20T23:00:00,2021-12-21T09:00:00,47897.368592,45714.973256,46909.950208,48592.189402,45615.390144,46888.468782,46187.287251,47379.593446,47019.1214,47379.593446,44772.545595,false,10,33,10,10,0.028128,0.603166,0.046635,10.728,0.002753,10.74046,0.002549,2.31475,-0.035233,-3.586103,-0.755511,-3.581951,-362.682035,-3.62682,4.071722,固定持有期
baseline,bull_flag,flag,long,34685,34720,34730,34729,34740,34724,34720,34724,2021-12-23T07:00:00,2021-12-24T18:00:00,2021-12-25T04:00:00,2021-12-25T14:00:00,48128.605205,51601.156293,50886.174883,50744.038622,50923.340448,50515.36999,51601.156293,50759.950344,50759.758368,50515.36999,54557.688762,false,10,35,10,10,0.01644,0.235981,0.069667,10.838077,-0.000804,10.851299,-0.001644,3.942574,-0.002797,-0.279322,-0.04015,-0.383318,-31.92661,-0.319266,3.994414,固定持有期
baseline,bear_pennant,pennant,short,34791,34821,34834,34833,34847,34821,34825,34825,2021-12-27T17:00:00,2021-12-28T23:00:00,2021-12-29T12:00:00,2021-12-30T01:00:00,51851.782068,47543.754059,46825.479681,46564.492845,47543.754059,47588.502917,48045.153943,47905.27334,48002.07031,47905.27334,42935.054512,false,13,30,13,13,0.009594,0.110605,0.086739,10.769406,0.000072,10.779897,-0.000224,6.347808,0.005589,0.557361,0.064437,0.241701,51.74722,0.517472,3.988853,固定持有期
baseline,bear_pennant,pennant,short,34791,34834,34844,34843,34854,34834,34837,34837,2021-12-27T17:00:00,2021-12-29T12:00:00,2021-12-29T22:00:00,2021-12-30T08:00:00,51851.782068,46825.479681,47275.111296,46796.456527,46825.479681,47277.154039,48199.71204,47410.186566,47961.483723,47410.186566,42692.452894,false,10,43,10,10,0.023971,0.235096,0.101962,10.754183,0.00096,10.783108,-0.001652,4.272153,0.010176,1.012488,0.099807,3.543615,97.269037,0.97269,3.97975,固定持有期
baseline,bear_flag,flag,short,34999,35023,35035,35034,35047,35030,35027,35033,2022-01-05T09:00:00,2022-01-06T09:00:00,2022-01-06T21:00:00,2022-01-07T09:00:00,46858.270549,42596.741323,43120.78191,42425.462769,42597.134117,43087.335593,42957.322658,43534.663275,43438.332968,43534.663275,39199.158893,false,12,24,12,12,0.019565,0.205187,0.09535,10.659542,0.000954,10.667962,0.001113,3.72416,0.016256,1.612492,0.170492,1.679996,157.281446,1.572814,3.96775,固定持有期
baseline,bull_flag,flag,long,35123,35153,35163,35162,35173,35155,35153,35160,2022-01-10T13:00:00,2022-01-11T19:00:00,2022-01-12T05:00:00,2022-01-12T15:00:00,40773.088806,42972.837569,42706.480338,43560.580514,42702.082669,42496.945626,42972.837569,42592.484375,42557.965212,42496.945626,45010.537501,false,10,30,10,10,0.009701,0.184623,0.052546,10.662003,-0.000482,10.668324,-0.000889,4.449864,0.019802,1.999931,0.37685,4.076175,195.95311,1.959531,4.039999,固定持有期
baseline,bull_pennant,pennant,long,35123,35171,35181,35180,35191,35173,35171,35173,2022-01-10T13:00:00,2022-01-12T13:00:00,2022-01-12T23:00:00,2022-01-13T09:00:00,40773.088806,43922.144147,43907.03067,43880.474149,43540.425856,43641.292484,43922.144147,43835.10975,43560.580514,43641.292484,47298.131847,false,10,48,10,10,0.008266,0.111107,0.074396,10.681445,0.000231,10.690174,-0.000198,7.320176,-0.000605,-0.060484,-0.008132,-0.099935,-10.047143,-0.100471,3.99879,固定持有期
baseline,bear_flag,flag,short,35196,35217,35227,35226,35237,35219,35221,35222,2022-01-13T14:00:00,2022-01-14T11:00:00,2022-01-14T21:00:00,2022-01-15T07:00:00,44154.672926,42013.451611,43295.238241,43089.183726,41901.534378,43237.511804,42683.119588,43751.657695,43199.987129,43751.657695,41195.694052,false,10,21,10,10,0.02785,0.560269,0.049709,10.643078,0.003139,10.661559,0.002473,1.910915,0.004771,0.475929,0.095972,0.451459,43.6024,0.436024,3.990481,固定持有期
baseline,bear_pennant,pennant,short,35270,35299,35309,35308,35319,35299,35302,35302,2022-01-16T16:00:00,2022-01-17T21:00:00,2022-01-18T07:00:00,2022-01-18T17:00:00,43381.12773,41725.142651,42061.608043,41488.999608,41725.142651,42170.400424,42420.416359,42230.613934,42363.386235,42230.613934,40455.992906,false,10,29,10,10,0.015181,0.390039,0.038921,10.638859,0.001061,10.655385,-0.000448,2.698307,0.013707,1.361357,0.35218,3.388098,132.162877,1.321629,3.972773,固定持有期
baseline,bear_flag,flag,short,35270,35316,35326,35325,35336,35322,35323,35324,2022-01-16T16:00:00,2022-01-18T14:00:00,2022-01-19T00:00:00,2022-01-19T10:00:00,43381.12773,41448.306655,42252.699944,41502.890801,41196.827357,42180.162295,41457.479355,42768.756585,42481.606037,42768.756585,40370.155317,false,10,46,10,10,0.024624,0.54027,0.045577,10.626117,0.002359,10.632424,0.003114,2.950555,0.017905,1.774583,0.392851,1.452959,173.493771,1.734938,3.964508,固定持有期
baseline,bear_flag,flag,short,35365,35416,35436,35435,35456,35424,35419,35435,2022-01-20T15:00:00,2022-01-22T18:00:00,2022-01-23T14:00:00,2022-01-24T10:00:00,43306.115364,34390.726358,35324.929201,33276.785904,34250.059109,35834.971669,35262.619776,36098.638544,35973.802087,36098.638544,28052.619441,false,20,51,20,20,0.045004,0.195239,0.230507,10.441444,0.002262,10.470579,0.001172,4.093152,0.059729,5.798011,0.25912,2.647174,575.917065,5.759171,3.88404,固定持有期
baseline,bear_pennant,pennant,short,35365,35441,35451,35450,35461,35441,35445,35445,2022-01-20T15:00:00,2022-01-23T19:00:00,2022-01-24T05:00:00,2022-01-24T15:00:00,43306.115364,34775.507445,35183.984278,34233.32642,34775.507445,35161.854571,36373.720738,36054.616205,36245.741406,36054.616205,28253.305496,false,10,76,10,10,0.041409,0.188752,0.219381,10.456669,0.001105,10.501602,-0.000881,6.21877,0.027391,2.701962,0.124858,1.091917,266.250231,2.662502,3.945961,固定持有期
baseline,bear_flag,flag,short,35510,35538,35548,35547,35558,35538,35541,35545,2022-01-26T16:00:00,2022-01-27T20:00:00,2022-01-28T06:00:00,2022-01-28T16:00:00,38265.481963,35579.379227,36911.330936,37104.079567,35579.379227,37394.651916,36950.887729,37658.333744,37351.282449,37658.333744,34320.284857,false,10,28,10,10,0.048601,0.667761,0.072782,10.479522,0.004976,10.517345,0.001896,2.018525,-0.005208,-0.522194,-0.071561,-0.258029,-56.22981,-0.562298,4.010444,固定持有期
baseline,bear_flag,flag,short,35587,35615,35626,35625,35637,35620,35616,35624,2022-01-29T21:00:00,2022-01-31T01:00:00,2022-01-31T12:00:00,2022-01-31T23:00:00,38359.255101,36821.001361,37080.778933,38467.03637,36710.156877,37166.438691,36956.812991,37377.379969,37300.930634,37377.379969,35593.793675,false,11,28,11,11,0.01295,0.316411,0.040927,10.510809,0.001123,10.517505,0.001029,2.914449,-0.036703,-3.73848,-0.89678,-4.673812,-377.922752,-3.779228,4.07477,固定持有期
baseline,bull_pennant,pennant,long,35615,35654,35664,35663,35674,35657,35654,35657,2022-01-31T01:00:00,2022-02-01T16:00:00,2022-02-02T02:00:00,2022-02-02T12:00:00,36821.001361,39113.119769,38623.815976,38725.135023,38347.532698,38449.861421,39113.119769,38515.734882,38378.202687,38449.861421,41028.160135,false,10,39,10,10,0.018968,0.314099,0.06039,10.554445,0.000266,10.574213,-0.001539,3.470227,0.00262,0.262323,0.043382,0.582445,22.227026,0.22227,4.005246,固定持有期
baseline,bull_pennant,pennant,long,35706,35733,35743,35742,35753,35735,35733,35735,2022-02-03T20:00:00,2022-02-04T23:00:00,2022-02-05T09:00:00,2022-02-05T19:00:00,36367.245427,41575.405495,41548.116176,41546.658018,41238.432036,41415.935164,41575.405495,41489.998214,41273.871697,41415.935164,47498.229721,false,10,27,10,10,0.007279,0.054387,0.13384,10.627126,0.00043,10.635264,-0.000206,7.08,-0.000035,-0.00351,-0.000262,-0.011032,-4.350886,-0.043509,3.99993,固定持有期
baseline,bull_pennant,pennant,long,35706,35749,35759,35758,35769,35750,35749,35750,2022-02-03T20:00:00,2022-02-05T15:00:00,2022-02-06T01:00:00,2022-02-06T11:00:00,36367.245427,41762.703373,41607.024864,41521.965863,41267.448512,41413.085212,41762.703373,41539.067435,41281.989105,41413.085212,47779.85842,false,10,43,10,10,0.011577,0.083691,0.138335,10.627829,0.000352,10.639759,-0.000537,7.72,-0.002046,-0.204434,-0.014793,-0.438585,-24.439334,-0.244393,3.995911,固定持有期
baseline,bull_flag,flag,long,35772,35811,35821,35820,35831,35814,35813,35818,2022-02-06T14:00:00,2022-02-08T05:00:00,2022-02-08T15:00:00,2022-02-09T01:00:00,41305.056017,44881.528165,43428.875355,43861.96261,44443.942555,42994.787497,45226.850516,43399.143965,43459.30339,42994.787497,47189.242198,false,10,39,10,10,0.032201,0.387775,0.083041,10.701984,-0.003315,10.719446,-0.004125,3.10729,0.009923,0.997233,0.119494,0.997695,95.703396,0.957034,4.019945,固定持有期
baseline,bull_flag,flag,long,35823,35850,35860,35859,35870,35856,35859,35857,2022-02-08T17:00:00,2022-02-09T20:00:00,2022-02-10T06:00:00,2022-02-10T16:00:00,42953.663341,44763.484834,43875.983608,45383.302192,44583.502288,43285.430553,44763.146547,43785.604032,43776.915441,43285.430553,45724.666397,false,10,27,10,10,0.022286,0.539997,0.041271,10.705119,-0.002955,10.70914,-0.002208,2.191118,0.033777,3.435407,0.818427,2.552385,339.471985,3.39472,4.068708,固定持有期
baseline,bull_flag,flag,long,35951,35984,35994,35993,36004,35991,35988,35991,2022-02-14T01:00:00,2022-02-15T10:00:00,2022-02-15T20:00:00,2022-02-16T06:00:00,41671.946872,44270.14323,44139.875819,44028.173351,44270.584208,43776.999665,44372.845776,44069.184958,43924.494392,43776.999665,46891.944615,false,10,33,10,10,0.007838,0.129598,0.060482,10.698076,-0.001121,10.700383,-0.000687,5.949718,-0.002534,-0.253065,-0.041894,-0.307825,-29.301414,-0.293014,3.994939,固定持有期
baseline,bull_flag,flag,long,35951,35997,36008,36007,36019,36002,35997,36002,2022-02-14T01:00:00,2022-02-15T23:00:00,2022-02-16T10:00:00,2022-02-16T21:00:00,41671.946872,44548.826983,44111.673719,44068.844968,43999.087099,43769.750152,44548.826983,44058.902906,43894.694446,43769.750152,47156.983725,false,11,46,11,11,0.014792,0.221583,0.066758,10.691924,-0.000475,10.704341,-0.001005,4.380516,-0.000971,-0.097092,-0.014551,-0.125258,-13.707223,-0.137072,3.998058,固定持有期
baseline,bear_flag,flag,short,36017,36045,36057,36056,36069,36050,36047,36055,2022-02-16T19:00:00,2022-02-17T23:00:00,2022-02-18T11:00:00,2022-02-18T23:00:00,44219.515912,40513.880776,40178.212178,39974.685291,40373.285758,40712.166992,40761.957394,40904.794147,40874.038915,40904.794147,36811.241924,false,12,28,12,12,0.00885,0.101123,0.087522,10.605924,0.000697,10.615505,0.000292,6.866687,0.005078,0.50656,0.058025,0.280116,46.666165,0.466662,3.989869,固定持有期
baseline,bear_flag,flag,short,36076,36102,36115,36114,36128,36108,36105,36112,2022-02-19T06:00:00,2022-02-20T08:00:00,2022-02-20T21:00:00,2022-02-21T10:00:00,40373.364348,38166.055441,38240.71929,38293.819572,38099.280452,38314.270657,38302.967841,38483.935897,38442.475723,38483.935897,36150.007217,false,13,26,13,13,0.007216,0.128353,0.056224,10.547951,0.000433,10.553283,0.000363,5.474621,-0.001388,-0.138858,-0.02468,-0.218325,-17.888573,-0.178886,4.002777,固定持有期
baseline,bull_flag,flag,long,36145,36178,36188,36187,36198,36184,36182,36187,2022-02-22T03:00:00,2022-02-23T12:00:00,2022-02-23T22:00:00,2022-02-24T08:00:00,36590.787954,39015.493265,37648.380512,35514.152832,39015.833453,36980.354697,39464.539794,37431.102156,37514.234531,36980.354697,40143.167677,false,10,33,10,10,0.039238,0.611549,0.064162,10.571723,-0.005358,10.583158,-0.00529,2.301116,-0.058359,-5.668843,-0.909547,-3.194828,-570.770949,-5.707709,3.886623,固定持有期
baseline,bull_flag,flag,long,36195,36238,36248,36247,36258,36243,36245,36246,2022-02-24T05:00:00,2022-02-26T00:00:00,2022-02-26T10:00:00,2022-02-26T20:00:00,34678.512722,39765.616345,39001.187382,39323.676498,39628.772493,38424.167051,39789.283569,38949.958787,38778.507014,38424.167051,44722.398186,false,10,43,10,10,0.025136,0.183636,0.136882,10.587311,-0.003087,10.591353,-0.002132,4.98734,0.008235,0.82687,0.060159,0.558887,78.670462,0.786705,4.016537,固定持有期
baseline,bull_flag,flag,long,36283,36322,36332,36331,36342,36326,36322,36326,2022-02-27T21:00:00,2022-03-01T12:00:00,2022-03-01T22:00:00,2022-03-02T08:00:00,37419.014112,44642.953227,44156.539312,43840.792543,43469.892024,43260.085562,44642.953227,43945.8782,43385.84761,43260.085562,52681.193397,false,10,39,10,10,0.028563,0.161815,0.176517,10.679824,-0.000484,10.706452,-0.001574,5.267938,-0.007176,-0.715062,-0.040655,-0.352218,-75.49193,-0.754919,3.985699,固定持有期
baseline,bull_flag,flag,long,36283,36333,36344,36343,36355,36335,36339,36342,2022-02-27T21:00:00,2022-03-01T23:00:00,2022-03-02T10:00:00,2022-03-02T21:00:00,37419.014112,44422.204053,44140.462114,44069.83909,44081.035528,43788.099086,44450.216599,44119.831939,43840.792543,43788.099086,52401.610826,false,11,50,11,11,0.013175,0.076793,0.17156,10.693785,-0.000606,10.702125,-0.000678,7.818182,-0.001601,-0.159996,-0.009333,-0.200427,-19.996412,-0.199964,3.9968,固定持有期
baseline,bull_flag,flag,long,36473,36517,36538,36537,36559,36531,36526,36536,2022-03-07T19:00:00,2022-03-09T15:00:00,2022-03-10T12:00:00,2022-03-11T09:00:00,37307.937132,42521.328287,39242.914585,39020.769616,42476.119658,37671.477042,43975.555698,39089.746126,39051.825095,37671.477042,44726.698453,false,21,44,21,21,0.085116,0.650737,0.1308,10.656697,-0.005716,10.691389,-0.005608,1.760127,-0.005677,-0.566077,-0.043401,-0.141364,-60.596342,-0.605963,3.988678,固定持有期
baseline,bear_flag,flag,short,36517,36539,36549,36548,36559,36539,36546,36546,2022-03-09T15:00:00,2022-03-10T13:00:00,2022-03-10T23:00:00,2022-03-11T09:00:00,42521.328287,38865.299256,39421.886462,39020.769616,38865.299256,39431.834994,39228.52565,39779.610431,39613.47703,39779.610431,36032.350735,false,10,22,10,10,0.019068,0.212088,0.089904,10.567857,0.001447,10.577159,0.001395,3.70901,0.010227,1.017498,0.113756,1.121303,97.770135,0.977701,3.97965,固定持有期
baseline,bear_flag,flag,short,36698,36718,36728,36727,36738,36718,36723,36723,2022-03-17T04:00:00,2022-03-18T00:00:00,2022-03-18T10:00:00,2022-03-18T20:00:00,41341.525133,40336.282052,40371.258839,41720.226745,40336.282052,40525.230185,40611.940725,40903.092733,40757.256747,40903.092733,39389.608344,false,10,20,10,10,0.010383,0.421779,0.024616,10.605007,0.000467,10.611817,0.000714,2.222547,-0.032868,-3.341407,-1.335223,-2.536446,-338.207488,-3.382075,4.066828,固定持有期
baseline,bear_flag,flag,short,36765,36792,36802,36801,36812,36796,36799,36800,2022-03-19T23:00:00,2022-03-21T02:00:00,2022-03-21T12:00:00,2022-03-21T22:00:00,42202.200702,40805.816462,41223.800344,41119.795747,40551.138517,41292.859126,40805.421952,41557.514806,41332.171742,41557.514806,39859.789364,false,10,27,10,10,0.012817,0.380904,0.033648,10.610319,0.001813,10.61657,0.001826,2.655202,0.002526,0.252293,0.075075,0.311657,21.234306,0.212343,3.994954,固定持有期
baseline,bull_flag,flag,long,36946,36976,36986,36985,36996,36981,36978,36981,2022-03-27T12:00:00,2022-03-28T18:00:00,2022-03-29T04:00:00,2022-03-29T14:00:00,44436.330236,47970.58263,47594.8459,47803.867946,47627.579172,46623.036805,48094.451905,47300.535047,47122.631258,46623.036805,51380.311468,false,10,30,10,10,0.017835,0.233039,0.076531,10.771167,-0.002132,10.780922,-0.001665,3.77468,0.004382,0.439169,0.057259,0.215086,39.908166,0.399082,4.008783,固定持有期
baseline,bull_pennant,pennant,long,37056,37078,37088,37087,37098,37080,37078,37080,2022-04-01T02:00:00,2022-04-02T00:00:00,2022-04-02T10:00:00,2022-04-02T20:00:00,44398.79518,46893.987817,46721.897074,46179.774879,46478.018034,46569.216567,46893.987817,46656.509032,46496.243441,46569.216567,49347.647009,false,10,22,10,10,0.008518,0.155786,0.054677,10.746735,0.000196,10.755645,-0.000508,4.731429,-0.011671,-1.160317,-0.213453,-3.550697,-120.008511,-1.200085,3.976794,固定持有期
baseline,bull_flag,flag,long,37056,37091,37102,37101,37113,37096,37099,37101,2022-04-01T02:00:00,2022-04-02T13:00:00,2022-04-03T00:00:00,2022-04-03T11:00:00,44398.79518,46735.006728,46065.865857,46254.912354,46160.924705,45437.112413,46734.597278,46044.627039,45808.999192,45437.112413,48489.796671,false,11,35,11,11,0.020013,0.390259,0.051281,10.739889,-0.001437,10.75224,-0.001352,2.810168,0.004095,0.410383,0.079862,0.300669,37.030096,0.370301,4.008208,固定持有期
baseline,bear_flag,flag,short,37154,37174,37184,37183,37194,37174,37180,37180,2022-04-05T04:00:00,2022-04-06T00:00:00,2022-04-06T10:00:00,2022-04-06T20:00:00,46769.564291,45005.425465,45073.614049,43878.05548,45005.425465,45367.788484,45154.171821,45675.400687,45466.190998,45675.400687,43373.446135,true,10,20,10,10,0.010186,0.264917,0.03845,10.714538,0.000802,10.717838,0.001148,3.064862,0.026883,2.652458,0.699167,1.986682,261.298824,2.612988,3.946951,固定持有期
baseline,bear_flag,flag,short,37154,37198,37208,37207,37218,37198,37199,37206,2022-04-05T04:00:00,2022-04-07T00:00:00,2022-04-07T10:00:00,2022-04-07T20:00:00,46769.564291,42894.063291,43409.767523,43569.96664,42894.063291,43521.710291,43354.380232,43563.242281,43521.794606,43563.242281,39812.671848,false,10,44,10,10,0.014528,0.16796,0.086499,10.666489,0.001453,10.677163,0.000481,5.33228,-0.003684,-0.369039,-0.042585,-1.043814,-40.911314,-0.409113,4.007381,固定持有期
baseline,bear_flag,flag,short,37229,37261,37274,37273,37287,37266,37263,37272,2022-04-08T07:00:00,2022-04-09T15:00:00,2022-04-10T04:00:00,2022-04-10T17:00:00,43762.029573,42255.833493,42739.943649,43104.594819,42195.501517,42794.817875,42512.921873,42904.464921,42831.700209,42904.464921,41268.925595,false,13,32,13,13,0.013536,0.386479,0.035024,10.650069,0.001085,10.657563,0.000705,2.537095,-0.008496,-0.853186,-0.242566,-2.216438,-89.335653,-0.893357,4.017064,固定持有期
baseline,bear_flag,flag,short,37289,37315,37328,37327,37341,37320,37316,37327,2022-04-10T19:00:00,2022-04-11T21:00:00,2022-04-12T10:00:00,2022-04-12T23:00:00,43235.154789,39393.969904,40150.003662,40074.151255,39072.155559,40169.485193,39719.928493,40347.801153,40212.946686,40347.801153,36582.916001,false,13,26,13,13,0.020576,0.221152,0.093041,10.573165,0.002131,10.589608,0.001206,3.513066,0.001891,0.188923,0.020324,0.383485,14.896033,0.14896,3.996222,固定持有期
baseline,bear_flag,flag,short,37367,37403,37414,37413,37425,37403,37404,37413,2022-04-14T01:00:00,2022-04-15T13:00:00,2022-04-16T00:00:00,2022-04-16T11:00:00,41468.135462,40039.292386,40560.553986,40416.54532,40039.292386,40540.145776,40437.031042,40561.692501,40550.716303,40561.692501,39162.982909,false,11,36,11,11,0.012692,0.361971,0.035064,10.597617,0.00113,10.607501,0.00028,2.966682,0.003557,0.355046,0.101437,126.48813,31.511711,0.315117,3.992899,固定持有期
baseline,bull_flag,flag,long,37466,37500,37515,37514,37530,37506,37500,37506,2022-04-18T04:00:00,2022-04-19T14:00:00,2022-04-20T05:00:00,2022-04-20T20:00:00,38817.951496,41566.581104,41444.481593,41414.278181,41302.432274,41277.487937,41566.581104,41442.411432,41292.452731,41277.487937,44379.091092,false,15,34,15,15,0.006617,0.096717,0.068414,10.628677,-0.00004,10.635052,-0.000199,6.906667,-0.000729,-0.072877,-0.010656,-0.180866,-11.286223,-0.112862,3.998542,固定持有期
baseline,bull_flag,flag,long,37466,37522,37532,37531,37542,37528,37522,37528,2022-04-18T04:00:00,2022-04-20T12:00:00,2022-04-20T22:00:00,2022-04-21T08:00:00,38817.951496,42104.091368,41467.808338,41923.260224,41560.413602,40570.798294,42104.091368,41430.286622,40963.784834,40570.798294,44978.272263,false,10,56,10,10,0.027457,0.337876,0.081262,10.634903,-0.00241,10.6479,-0.001613,4.015798,0.010923,1.098326,0.134422,0.507744,105.810673,1.058107,4.021967,固定持有期
baseline,bear_flag,flag,short,37547,37575,37585,37584,37595,37575,37580,37580,2022-04-21T13:00:00,2022-04-22T17:00:00,2022-04-23T03:00:00,2022-04-23T13:00:00,42690.463722,39341.067269,39462.885225,39703.92518,39341.067269,39512.777139,39591.121688,39830.214491,39710.488146,39830.214491,36366.717223,false,10,28,10,10,0.009346,0.11439,0.081707,10.580024,0.000436,10.58636,0.000602,6.365228,-0.006089,-0.610802,-0.074528,-0.656196,-65.092381,-0.650924,4.012216,固定持有期
baseline,bear_flag,flag,short,37719,37745,37757,37756,37769,37745,37751,37755,2022-04-28T17:00:00,2022-04-29T19:00:00,2022-04-30T07:00:00,2022-04-30T19:00:00,40282.111763,38331.103629,38651.546639,38466.844778,38331.103629,38628.116829,38557.46194,38846.01624,38704.732426,38846.01624,36779.512663,false,12,26,12,12,0.0097,0.195388,0.049646,10.554017,0.000643,10.559905,0.000621,3.937477,0.00479,0.477864,0.096485,0.949772,43.795966,0.43796,3.990443,固定持有期
baseline,bear_pennant,pennant,short,37865,37907,37917,37916,37927,37907,37910,37910,2022-05-04T19:00:00,2022-05-06T13:00:00,2022-05-06T23:00:00,2022-05-07T09:00:00,39858.06143,35746.885511,36013.967612,35985.740019,35746.885511,36013.476454,36300.748428,36025.411334,36217.927071,36025.411334,32299.29231,false,10,42,10,10,0.013091,0.120254,0.108862,10.484218,0.000743,10.499594,-0.000761,6.669425,0.000784,0.07838,0.007203,2.466644,3.839525,0.038395,3.998432,固定持有期
